nThread;timeInt;user;real;sys;pCPU
16;0.011071;0.254;0.200;0.008;131.18
16;0.011195;0.255;0.200;0.004;129.50
16;0.010390;0.255;0.199;0.008;131.77
16;0.010905;0.259;0.200;0.004;131.77
16;0.010796;0.252;0.199;0.008;130.61
16;0.010632;0.247;0.199;0.009;128.46
16;0.011008;0.236;0.200;0.021;128.95
16;0.010803;0.252;0.199;0.009;130.86
16;0.010597;0.254;0.202;0.011;131.60
16;0.011407;0.252;0.200;0.011;131.35
16;0.010758;0.251;0.199;0.007;129.76
16;0.010234;0.224;0.199;0.033;129.38
16;0.010746;0.246;0.199;0.016;131.32
16;0.011387;0.254;0.200;0.008;131.03
16;0.011121;0.257;0.200;0.004;130.38
16;0.011199;0.249;0.200;0.011;129.72
16;0.010911;0.254;0.200;0.007;130.99
16;0.011934;0.251;0.201;0.012;130.92
16;0.011278;0.245;0.200;0.013;129.19
16;0.010605;0.253;0.200;0.008;130.51
16;0.010828;0.244;0.200;0.019;131.48
16;0.010519;0.256;0.200;0.004;129.69
16;0.010711;0.254;0.200;0.007;130.24
16;0.011614;0.247;0.200;0.011;128.51
16;0.012073;0.242;0.201;0.023;131.83
16;0.011759;0.257;0.201;0.004;130.21
16;0.011041;0.257;0.200;0.004;130.78
16;0.010422;0.257;0.199;0.004;131.00
16;0.010240;0.243;0.199;0.016;130.32
16;0.010949;0.243;0.201;0.017;129.67
16;0.010890;0.252;0.200;0.008;130.40
16;0.010150;0.233;0.199;0.026;130.41
16;0.010450;0.255;0.199;0.005;130.57
16;0.011148;0.230;0.200;0.026;128.24
16;0.010389;0.252;0.199;0.008;130.92
16;0.011613;0.252;0.200;0.008;129.67
16;0.011024;0.238;0.200;0.023;130.45
16;0.010463;0.248;0.199;0.012;130.59
16;0.011005;0.256;0.200;0.007;132.04
16;0.012596;0.244;0.201;0.016;129.37
16;0.011698;0.248;0.201;0.017;131.98
16;0.010712;0.253;0.200;0.008;130.47
16;0.010859;0.256;0.200;0.008;131.80
16;0.010467;0.257;0.199;0.004;131.06
16;0.011450;0.249;0.200;0.011;130.06
16;0.011703;0.251;0.200;0.007;128.86
16;0.010797;0.260;0.200;0.000;130.38
16;0.011472;0.253;0.200;0.008;130.06
16;0.010310;0.248;0.199;0.012;130.71
16;0.010731;0.263;0.200;0.000;132.04
16;0.010171;0.253;0.200;0.009;131.05
16;0.011400;0.232;0.201;0.030;130.26
16;0.011344;0.243;0.201;0.019;130.49
16;0.010751;0.253;0.200;0.008;130.21
16;0.010886;0.242;0.200;0.019;130.46
16;0.010414;0.254;0.199;0.004;129.76
16;0.010271;0.259;0.199;0.004;131.82
16;0.010381;0.244;0.199;0.017;130.76
16;0.010230;0.237;0.199;0.025;131.50
16;0.011534;0.251;0.200;0.009;130.03
