nThread;timeInt;user;real;sys;pCPU
2;0.002052;0.009;0.007;0.000;130.32
2;0.002044;0.003;0.007;0.006;130.78
2;0.002051;0.009;0.007;0.000;130.42
2;0.002044;0.009;0.007;0.000;130.12
2;0.002050;0.009;0.007;0.000;128.43
2;0.002031;0.005;0.007;0.004;129.78
2;0.002117;0.005;0.007;0.005;130.27
2;0.002052;0.009;0.007;0.000;130.04
2;0.002039;0.006;0.007;0.003;129.64
2;0.002047;0.009;0.007;0.000;130.16
2;0.002072;0.009;0.007;0.000;130.49
2;0.002203;0.010;0.007;0.000;131.73
2;0.002052;0.009;0.007;0.000;130.23
2;0.002408;0.010;0.008;0.000;133.23
2;0.001699;0.008;0.006;0.000;129.98
2;0.001694;0.008;0.006;0.000;130.12
2;0.001752;0.008;0.006;0.000;130.91
2;0.001500;0.007;0.005;0.000;129.67
2;0.001555;0.007;0.005;0.000;129.52
2;0.001473;0.007;0.005;0.000;127.81
2;0.001464;0.007;0.005;0.000;130.06
2;0.001439;0.007;0.005;0.000;129.89
2;0.001472;0.006;0.005;0.000;130.19
2;0.001462;0.005;0.005;0.002;129.93
2;0.001475;0.003;0.005;0.003;130.34
2;0.001462;0.007;0.005;0.000;130.16
2;0.001573;0.007;0.005;0.000;131.36
2;0.001476;0.007;0.005;0.000;130.30
2;0.001465;0.007;0.005;0.000;130.10
2;0.001478;0.000;0.005;0.006;130.31
2;0.001482;0.005;0.005;0.002;130.14
2;0.001473;0.007;0.005;0.000;130.35
2;0.001477;0.007;0.005;0.000;130.28
2;0.001466;0.000;0.005;0.006;130.24
2;0.001513;0.007;0.005;0.000;130.73
2;0.001475;0.007;0.005;0.000;130.33
2;0.001466;0.006;0.005;0.000;130.46
2;0.001483;0.007;0.005;0.000;129.51
2;0.001466;0.007;0.005;0.000;130.50
2;0.001468;0.007;0.005;0.000;130.13
2;0.001474;0.007;0.005;0.000;130.06
2;0.001466;0.007;0.005;0.000;130.17
2;0.001490;0.007;0.005;0.000;130.79
2;0.001490;0.007;0.005;0.000;130.75
2;0.001488;0.007;0.005;0.000;130.44
2;0.001514;0.007;0.005;0.000;130.43
2;0.001469;0.007;0.005;0.000;130.08
2;0.001461;0.007;0.005;0.000;130.31
2;0.001481;0.007;0.005;0.000;130.35
2;0.001487;0.003;0.005;0.003;130.37
2;0.001468;0.005;0.005;0.002;130.28
2;0.001496;0.007;0.005;0.000;130.35
2;0.001478;0.007;0.005;0.000;130.20
2;0.001495;0.007;0.005;0.000;129.66
2;0.001475;0.007;0.005;0.000;129.91
2;0.001469;0.007;0.005;0.000;130.28
2;0.001440;0.007;0.005;0.000;129.71
2;0.001474;0.007;0.005;0.000;130.21
2;0.001504;0.007;0.005;0.000;130.91
2;0.001472;0.007;0.005;0.000;129.80
2;0.001467;0.007;0.005;0.000;129.86
2;0.001474;0.007;0.005;0.000;130.29
2;0.001464;0.007;0.005;0.000;130.08
2;0.001473;0.000;0.005;0.006;130.22
2;0.001487;0.005;0.005;0.002;130.16
2;0.001491;0.007;0.005;0.000;130.26
2;0.001466;0.007;0.005;0.000;130.30
2;0.001470;0.007;0.005;0.000;130.02
2;0.001478;0.007;0.005;0.000;130.35
2;0.001566;0.007;0.005;0.000;131.70
2;0.001473;0.003;0.005;0.003;130.29
2;0.001486;0.005;0.005;0.002;130.28
2;0.001473;0.002;0.005;0.004;130.85
2;0.001460;0.007;0.005;0.000;129.89
2;0.001459;0.007;0.005;0.000;130.18
2;0.001483;0.007;0.005;0.000;130.33
2;0.001463;0.000;0.005;0.006;129.53
2;0.001695;0.007;0.005;0.000;131.70
2;0.001475;0.005;0.005;0.002;130.24
2;0.001472;0.007;0.005;0.000;129.65
2;0.001468;0.007;0.005;0.000;130.26
2;0.001462;0.007;0.005;0.000;130.06
2;0.001465;0.007;0.005;0.000;130.36
2;0.001440;0.007;0.005;0.000;129.67
2;0.001475;0.000;0.005;0.006;129.57
2;0.001510;0.005;0.005;0.002;130.83
2;0.001474;0.007;0.005;0.000;130.49
2;0.001452;0.007;0.005;0.000;129.90
2;0.001481;0.007;0.005;0.000;129.65
2;0.001467;0.007;0.005;0.000;130.10
2;0.001470;0.007;0.005;0.000;130.21
2;0.001480;0.007;0.005;0.000;130.06
2;0.001460;0.005;0.005;0.002;130.07
2;0.001464;0.007;0.005;0.000;130.47
2;0.001467;0.007;0.005;0.000;130.04
2;0.001469;0.007;0.005;0.000;130.15
2;0.001488;0.007;0.005;0.000;129.43
2;0.001461;0.007;0.005;0.000;130.13
2;0.001468;0.000;0.005;0.006;129.69
2;0.001504;0.005;0.005;0.002;130.73
2;0.001470;0.007;0.005;0.000;130.10
2;0.001469;0.007;0.005;0.000;130.13
2;0.001468;0.007;0.005;0.000;129.49
2;0.001456;0.007;0.005;0.000;129.92
2;0.001493;0.007;0.005;0.000;129.26
2;0.001296;0.006;0.005;0.000;130.16
