nThread;timeInt;user;real;sys;pCPU
0;0.002454;0.007;0.007;0.000;101.35
0;0.002439;0.007;0.007;0.000;100.96
0;0.002471;0.007;0.007;0.000;100.90
0;0.002436;0.007;0.007;0.000;100.93
0;0.002449;0.007;0.007;0.000;100.99
0;0.002425;0.007;0.007;0.000;100.92
0;0.002415;0.007;0.007;0.000;100.95
0;0.002430;0.007;0.007;0.000;100.96
0;0.002462;0.007;0.007;0.000;100.89
0;0.002439;0.007;0.007;0.000;100.96
0;0.002445;0.007;0.007;0.000;100.90
0;0.002455;0.004;0.007;0.003;101.01
0;0.002423;0.003;0.007;0.003;100.90
0;0.002481;0.000;0.007;0.007;100.88
0;0.002426;0.004;0.007;0.003;100.86
0;0.002540;0.007;0.007;0.000;100.93
0;0.002432;0.007;0.007;0.000;100.93
0;0.002428;0.003;0.007;0.003;100.93
0;0.002437;0.007;0.007;0.000;100.88
0;0.001864;0.006;0.005;0.000;100.98
0;0.001512;0.004;0.004;0.000;100.92
0;0.001404;0.000;0.004;0.004;100.95
0;0.001402;0.004;0.004;0.000;100.93
0;0.001396;0.000;0.004;0.004;100.93
0;0.001428;0.000;0.004;0.004;100.92
0;0.001396;0.000;0.004;0.004;100.96
0;0.001404;0.000;0.004;0.004;100.93
0;0.001397;0.000;0.004;0.004;100.99
0;0.001406;0.000;0.004;0.004;100.95
0;0.001427;0.000;0.004;0.004;100.93
0;0.001395;0.000;0.004;0.004;100.86
0;0.001386;0.004;0.004;0.000;100.86
0;0.001411;0.004;0.004;0.000;100.90
0;0.001393;0.004;0.004;0.000;100.91
0;0.001383;0.004;0.004;0.000;100.96
0;0.001391;0.004;0.004;0.000;100.92
0;0.001456;0.004;0.004;0.000;100.71
0;0.001389;0.004;0.004;0.000;100.93
0;0.001394;0.004;0.004;0.000;100.86
0;0.001414;0.004;0.004;0.000;100.95
0;0.001399;0.004;0.004;0.000;100.85
0;0.001388;0.004;0.004;0.000;100.90
0;0.001389;0.004;0.004;0.000;100.85
0;0.001422;0.004;0.004;0.000;100.89
0;0.001398;0.004;0.004;0.000;100.88
0;0.001392;0.004;0.004;0.000;100.91
0;0.001388;0.004;0.004;0.000;100.94
0;0.001405;0.004;0.004;0.000;101.05
0;0.001403;0.004;0.004;0.000;100.80
0;0.001384;0.004;0.004;0.000;100.94
0;0.001386;0.004;0.004;0.000;100.86
0;0.001404;0.004;0.004;0.000;100.95
0;0.001390;0.000;0.004;0.004;100.89
0;0.001396;0.004;0.004;0.000;100.91
0;0.001386;0.004;0.004;0.000;100.88
0;0.001412;0.004;0.004;0.000;100.92
0;0.001385;0.004;0.004;0.000;100.91
0;0.001400;0.000;0.004;0.004;100.85
0;0.001398;0.004;0.004;0.000;100.94
0;0.001416;0.004;0.004;0.000;100.93
0;0.001393;0.004;0.004;0.000;100.83
0;0.001394;0.004;0.004;0.000;100.93
0;0.001439;0.004;0.004;0.000;100.91
0;0.001395;0.004;0.004;0.000;100.88
0;0.001388;0.004;0.004;0.000;100.90
0;0.001399;0.004;0.004;0.000;100.87
0;0.001408;0.004;0.004;0.000;100.90
0;0.001422;0.004;0.004;0.000;100.89
0;0.001399;0.004;0.004;0.000;100.93
0;0.001397;0.004;0.004;0.000;100.87
0;0.001408;0.004;0.004;0.000;100.95
0;0.001402;0.004;0.004;0.000;100.93
0;0.001396;0.004;0.004;0.000;100.86
0;0.001392;0.004;0.004;0.000;100.96
0;0.001406;0.004;0.004;0.000;100.87
0;0.001400;0.004;0.004;0.000;100.93
0;0.001395;0.004;0.004;0.000;100.95
0;0.001388;0.004;0.004;0.000;100.97
0;0.001406;0.004;0.004;0.000;100.90
0;0.001403;0.004;0.004;0.000;100.93
0;0.001402;0.004;0.004;0.000;100.88
0;0.001413;0.004;0.004;0.000;100.98
0;0.001414;0.004;0.004;0.000;100.89
0;0.001401;0.004;0.004;0.000;100.98
0;0.001399;0.004;0.004;0.000;100.93
0;0.001450;0.004;0.004;0.000;100.95
0;0.001409;0.004;0.004;0.000;100.90
0;0.001403;0.004;0.004;0.000;100.90
0;0.001400;0.000;0.004;0.004;100.93
0;0.001572;0.004;0.004;0.000;100.89
0;0.001403;0.004;0.004;0.000;100.93
0;0.001403;0.004;0.004;0.000;100.93
0;0.001392;0.004;0.004;0.000;100.91
0;0.001410;0.004;0.004;0.000;100.50
0;0.001394;0.004;0.004;0.000;100.98
0;0.001404;0.004;0.004;0.000;100.93
0;0.001400;0.004;0.004;0.000;100.90
0;0.001409;0.004;0.004;0.000;100.87
0;0.001409;0.004;0.004;0.000;100.90
0;0.001391;0.004;0.004;0.000;100.96
0;0.001385;0.004;0.004;0.000;100.75
0;0.001402;0.004;0.004;0.000;100.95
0;0.001399;0.004;0.004;0.000;100.88
0;0.001398;0.004;0.004;0.000;100.85
0;0.001385;0.004;0.004;0.000;100.92
0;0.001407;0.004;0.004;0.000;100.88
0;0.001391;0.004;0.004;0.000;100.88
0;0.001391;0.004;0.004;0.000;100.88
