nThread;timeInt;user;real;sys;pCPU
32;0.006543;0.007;0.012;0.021;243.44
32;0.006492;0.012;0.012;0.017;249.00
32;0.006369;0.014;0.012;0.015;249.71
32;0.006845;0.015;0.012;0.014;244.22
32;0.006979;0.014;0.012;0.015;239.37
32;0.006482;0.010;0.012;0.019;246.95
32;0.006214;0.023;0.011;0.006;256.52
32;0.006819;0.024;0.012;0.005;244.23
32;0.006577;0.014;0.012;0.015;248.98
32;0.006666;0.024;0.012;0.006;239.76
32;0.006538;0.020;0.012;0.008;241.27
32;0.006446;0.011;0.012;0.019;256.70
32;0.006261;0.029;0.012;0.000;248.50
32;0.006580;0.016;0.012;0.013;247.14
32;0.006451;0.023;0.012;0.006;251.74
32;0.006574;0.015;0.012;0.014;247.66
32;0.006754;0.007;0.012;0.021;240.63
32;0.006390;0.017;0.011;0.011;251.19
32;0.006794;0.011;0.012;0.018;244.32
32;0.006494;0.010;0.012;0.019;246.85
32;0.007173;0.007;0.012;0.022;239.35
32;0.006732;0.022;0.012;0.007;241.69
32;0.007452;0.015;0.013;0.015;238.06
32;0.006640;0.009;0.012;0.021;252.89
32;0.006410;0.015;0.011;0.014;253.55
32;0.006858;0.000;0.012;0.028;238.93
32;0.007231;0.018;0.012;0.012;240.05
32;0.006818;0.022;0.012;0.007;241.56
32;0.006565;0.019;0.012;0.009;246.78
32;0.007311;0.023;0.013;0.006;233.99
32;0.006601;0.024;0.012;0.006;253.33
32;0.006917;0.015;0.012;0.015;245.13
32;0.006242;0.029;0.011;0.000;252.75
32;0.006512;0.020;0.012;0.009;248.13
32;0.006413;0.020;0.012;0.010;248.86
32;0.007258;0.015;0.012;0.015;239.27
32;0.007208;0.007;0.012;0.022;236.31
32;0.006438;0.023;0.012;0.006;248.26
32;0.006277;0.017;0.011;0.012;253.75
32;0.006907;0.020;0.012;0.010;239.16
32;0.006747;0.029;0.012;0.000;247.05
32;0.006772;0.029;0.012;0.000;245.85
32;0.006745;0.027;0.012;0.003;247.81
32;0.006355;0.007;0.011;0.021;251.12
32;0.007136;0.029;0.013;0.000;224.57
32;0.006400;0.020;0.011;0.010;255.19
32;0.006426;0.015;0.011;0.014;250.64
32;0.006868;0.012;0.012;0.017;233.43
32;0.007389;0.021;0.012;0.009;234.76
32;0.006773;0.026;0.012;0.003;242.88
32;0.006456;0.019;0.012;0.009;248.69
32;0.007034;0.010;0.012;0.019;235.38
32;0.007335;0.025;0.012;0.004;232.89
32;0.006480;0.012;0.012;0.017;248.05
32;0.006766;0.019;0.012;0.010;246.91
32;0.006618;0.020;0.012;0.010;249.35
32;0.007358;0.012;0.012;0.017;234.63
32;0.007023;0.029;0.012;0.000;237.22
32;0.006588;0.029;0.012;0.000;245.99
32;0.006315;0.018;0.011;0.010;249.77
32;0.006861;0.019;0.012;0.009;240.43
32;0.007215;0.029;0.012;0.000;236.97
32;0.006579;0.022;0.012;0.007;246.56
32;0.006724;0.018;0.012;0.011;246.09
32;0.006946;0.013;0.012;0.016;239.64
32;0.006645;0.022;0.012;0.007;245.21
32;0.007511;0.015;0.013;0.015;232.60
32;0.007244;0.010;0.012;0.019;239.38
32;0.006747;0.010;0.012;0.019;242.46
32;0.005993;0.016;0.011;0.013;256.92
32;0.007102;0.017;0.012;0.012;238.17
32;0.006653;0.019;0.012;0.010;245.98
32;0.006853;0.007;0.012;0.021;240.32
32;0.006743;0.018;0.012;0.012;243.67
32;0.006405;0.026;0.012;0.003;247.98
32;0.006382;0.022;0.011;0.007;252.76
32;0.007196;0.014;0.012;0.015;235.61
32;0.006844;0.022;0.012;0.007;243.75
32;0.006119;0.009;0.011;0.020;253.43
32;0.006762;0.013;0.012;0.017;247.89
32;0.006948;0.019;0.012;0.010;240.76
32;0.007206;0.015;0.012;0.014;235.69
32;0.006473;0.021;0.012;0.008;243.38
32;0.006919;0.009;0.012;0.020;241.57
32;0.006512;0.018;0.012;0.011;249.03
32;0.006340;0.010;0.011;0.019;248.57
32;0.006323;0.012;0.011;0.017;251.79
32;0.006763;0.029;0.012;0.000;248.00
32;0.006670;0.022;0.012;0.007;245.53
32;0.007002;0.019;0.012;0.010;238.74
32;0.007141;0.013;0.013;0.016;228.94
32;0.006716;0.007;0.012;0.022;245.70
32;0.006619;0.024;0.012;0.005;244.97
32;0.006165;0.017;0.012;0.011;245.13
32;0.006432;0.029;0.012;0.000;252.51
32;0.006703;0.021;0.012;0.008;242.79
32;0.006620;0.025;0.012;0.004;245.68
32;0.006354;0.022;0.012;0.007;246.84
32;0.006624;0.014;0.012;0.014;244.37
32;0.006363;0.029;0.011;0.000;251.69
32;0.006676;0.025;0.012;0.004;244.87
32;0.006339;0.019;0.011;0.009;247.35
32;0.006418;0.014;0.012;0.014;245.48
32;0.006517;0.023;0.012;0.006;247.05
32;0.006646;0.018;0.012;0.010;243.72
32;0.007157;0.020;0.012;0.010;238.56
32;0.006810;0.029;0.012;0.000;242.55
32;0.006672;0.019;0.012;0.010;245.93
32;0.006393;0.018;0.011;0.012;256.40
32;0.006236;0.029;0.011;0.000;251.87
32;0.006556;0.015;0.012;0.014;249.73
32;0.006899;0.020;0.012;0.009;240.73
32;0.006327;0.016;0.011;0.013;253.23
32;0.006583;0.029;0.012;0.000;250.60
32;0.006661;0.012;0.012;0.017;246.15
32;0.006434;0.018;0.012;0.012;251.51
32;0.006399;0.020;0.012;0.010;252.72
32;0.006991;0.015;0.012;0.014;242.41
32;0.006872;0.015;0.012;0.014;240.89
32;0.006188;0.017;0.011;0.012;257.04
32;0.006116;0.028;0.011;0.000;253.90
32;0.006719;0.017;0.012;0.011;240.35
32;0.006376;0.026;0.011;0.003;249.87
32;0.006410;0.019;0.011;0.010;250.86
32;0.006886;0.029;0.012;0.000;244.27
32;0.006261;0.012;0.011;0.017;256.09
32;0.006634;0.009;0.012;0.020;247.32
32;0.006722;0.029;0.012;0.000;246.52
32;0.007067;0.022;0.012;0.007;234.07
32;0.006570;0.014;0.012;0.014;242.25
32;0.006605;0.012;0.012;0.018;251.51
32;0.006887;0.020;0.012;0.009;243.89
32;0.006553;0.019;0.012;0.010;247.65
32;0.006823;0.014;0.012;0.015;242.35
32;0.006755;0.022;0.012;0.007;237.37
32;0.006198;0.009;0.011;0.020;252.32
32;0.006534;0.024;0.012;0.005;244.44
32;0.006880;0.029;0.012;0.000;242.95
32;0.006694;0.014;0.012;0.014;241.01
32;0.007006;0.018;0.012;0.012;238.08
32;0.006523;0.021;0.012;0.009;250.46
32;0.006314;0.029;0.011;0.000;253.15
32;0.006323;0.025;0.011;0.004;250.88
32;0.006644;0.027;0.012;0.002;246.62
32;0.006749;0.017;0.012;0.011;239.60
32;0.007118;0.010;0.012;0.020;238.96
32;0.007154;0.010;0.012;0.019;236.82
32;0.006448;0.023;0.012;0.006;250.93
32;0.006355;0.016;0.011;0.012;250.34
32;0.007024;0.018;0.012;0.012;239.07
32;0.006586;0.029;0.012;0.000;249.42
32;0.006395;0.022;0.011;0.007;251.89
32;0.007054;0.007;0.012;0.022;234.94
32;0.006697;0.019;0.012;0.011;247.91
32;0.006236;0.010;0.011;0.019;250.22
32;0.006593;0.029;0.012;0.000;244.12
32;0.006171;0.024;0.011;0.004;256.00
32;0.006697;0.010;0.012;0.019;242.76
32;0.006912;0.029;0.012;0.000;243.22
32;0.007138;0.010;0.012;0.019;235.36
32;0.006805;0.018;0.012;0.012;241.61
32;0.006255;0.025;0.011;0.003;252.95
32;0.006675;0.022;0.012;0.007;245.15
32;0.006613;0.014;0.012;0.015;247.55
32;0.006506;0.020;0.012;0.008;243.82
32;0.007438;0.009;0.013;0.020;231.80
32;0.006392;0.023;0.012;0.006;250.53
32;0.006366;0.019;0.012;0.010;248.74
32;0.006658;0.014;0.012;0.014;235.85
32;0.004547;0.021;0.008;0.000;249.14
32;0.004545;0.019;0.008;0.000;230.95
32;0.004153;0.018;0.007;0.000;246.80
32;0.003796;0.018;0.007;0.000;254.81
32;0.004577;0.018;0.008;0.000;227.50
32;0.004643;0.018;0.008;0.000;235.53
32;0.004061;0.018;0.007;0.000;251.37
32;0.003954;0.018;0.007;0.000;252.72
32;0.003982;0.018;0.007;0.000;255.73
32;0.004222;0.015;0.007;0.003;244.95
32;0.003998;0.000;0.007;0.017;244.89
32;0.004071;0.006;0.007;0.011;239.87
32;0.004447;0.014;0.008;0.004;232.41
32;0.004003;0.009;0.007;0.009;251.01
32;0.004176;0.008;0.007;0.010;235.30
32;0.004100;0.002;0.007;0.016;245.48
32;0.004030;0.004;0.007;0.013;245.71
32;0.004112;0.005;0.007;0.013;245.76
32;0.003828;0.009;0.007;0.009;259.89
32;0.004008;0.018;0.007;0.000;255.13
32;0.003825;0.018;0.007;0.000;259.10
32;0.003861;0.018;0.007;0.000;253.51
32;0.004125;0.018;0.007;0.000;244.14
32;0.003884;0.012;0.007;0.006;253.08
32;0.003858;0.002;0.007;0.015;251.19
32;0.003967;0.018;0.007;0.000;250.31
32;0.004045;0.003;0.007;0.015;250.42
32;0.003912;0.013;0.007;0.005;259.44
32;0.003897;0.018;0.007;0.000;258.43
32;0.004162;0.009;0.007;0.009;245.22
32;0.004443;0.018;0.008;0.000;238.68
