| Version  | Threads |        TimeInt        |          User         |          Sys           |          Real         |       Speedup       |      Efficiency      |
|  Serial  |    1    | 0.0007577388888888889 | 0.0010000000000000005 |          0.0           | 0.0010000000000000002 |         1.0         |         1.0          |
| Parallel |    1    | 0.0007572941176470589 | 0.0010000000000000005 |          0.0           | 0.0010000000000000002 |  1.000587316382718  |  1.000587316382718   |
| Parallel |    2    |  0.000745989898989899 | 0.0020465116279069773 |          0.0           |  0.001262626262626263 |  1.0157495294707053 |  0.5078747647353526  |
| Parallel |    4    | 0.0008919128205128205 | 0.0040930232558139545 | 2.3121387283236996e-05 |  0.002010256410256411 |  0.849566091507928  |  0.212391522876982   |
| Parallel |    8    |  0.006126166666666666 |  0.041279220779220784 | 0.00037988826815642463 |  0.008956521739130434 | 0.12368891186259308 | 0.015461113982824135 |
| Parallel |    16   | 0.0025197070707070703 |       0.0081125       | 0.00035624999999999996 | 0.0036683417085427144 |  0.3007249920826135 | 0.018795312005163343 |
| Parallel |    32   |     0.00456846875     |  0.013115151515151515 | 0.0024727272727272727  |  0.006064864864864864 | 0.16586277161004745 | 0.005183211612813983 |
