nThread;timeInt;user;real;sys;pCPU
8;0.002314;0.021;0.005;0.000;429.30
8;0.002308;0.005;0.005;0.016;427.14
8;0.002315;0.021;0.005;0.000;424.68
8;0.002308;0.021;0.005;0.000;427.39
8;0.002301;0.018;0.005;0.003;427.11
8;0.004484;0.036;0.007;0.000;500.09
8;0.002314;0.021;0.005;0.000;425.53
8;0.002319;0.011;0.005;0.010;431.23
8;0.002534;0.021;0.005;0.000;407.72
8;0.002311;0.021;0.005;0.000;425.55
8;0.002317;0.011;0.005;0.010;429.08
8;0.002307;0.021;0.005;0.000;427.24
8;0.002331;0.018;0.005;0.003;429.60
8;0.002315;0.021;0.005;0.000;427.25
8;0.002325;0.019;0.005;0.002;428.40
8;0.002604;0.023;0.006;0.000;417.39
8;0.002306;0.021;0.005;0.000;426.45
8;0.002293;0.021;0.005;0.000;426.40
8;0.004367;0.034;0.007;0.000;489.00
8;0.002309;0.021;0.005;0.000;427.13
8;0.002296;0.022;0.006;0.000;373.48
8;0.004940;0.039;0.008;0.000;513.44
8;0.002320;0.021;0.005;0.000;426.73
8;0.002303;0.021;0.005;0.000;427.15
8;0.002307;0.021;0.006;0.000;368.24
8;0.002317;0.021;0.005;0.000;427.56
8;0.002316;0.021;0.005;0.000;427.35
8;0.002304;0.021;0.005;0.000;426.90
8;0.002326;0.021;0.005;0.000;425.95
8;0.002315;0.021;0.005;0.000;431.36
8;0.002310;0.021;0.005;0.000;425.03
8;0.003491;0.026;0.007;0.004;446.83
8;0.002306;0.021;0.005;0.000;425.72
8;0.002326;0.021;0.005;0.000;428.43
8;0.004353;0.034;0.007;0.000;491.48
8;0.002316;0.021;0.005;0.000;427.44
8;0.002312;0.021;0.005;0.000;426.41
8;0.002303;0.020;0.005;0.000;409.25
8;0.002307;0.021;0.005;0.000;427.43
8;0.002317;0.000;0.005;0.021;428.67
8;0.002306;0.021;0.005;0.000;425.29
8;0.002342;0.022;0.005;0.000;415.14
8;0.002326;0.021;0.005;0.000;429.03
8;0.002312;0.021;0.005;0.000;426.54
8;0.004266;0.030;0.007;0.004;482.90
8;0.002315;0.021;0.005;0.000;427.72
8;0.002317;0.021;0.005;0.000;428.22
8;0.003078;0.006;0.006;0.019;433.22
8;0.002317;0.021;0.005;0.000;426.72
8;0.002330;0.019;0.005;0.003;427.44
8;0.002308;0.021;0.005;0.000;427.11
8;0.002306;0.021;0.005;0.000;428.82
8;0.002322;0.021;0.005;0.000;428.14
8;0.002316;0.005;0.005;0.016;428.32
8;0.002780;0.012;0.005;0.012;447.53
8;0.002312;0.021;0.005;0.000;427.92
8;0.002312;0.021;0.005;0.000;426.23
8;0.004489;0.036;0.007;0.000;493.16
8;0.002318;0.021;0.005;0.000;426.40
8;0.002295;0.019;0.005;0.002;426.40
8;0.004849;0.039;0.008;0.000;502.46
8;0.002322;0.021;0.005;0.000;430.25
8;0.002303;0.021;0.005;0.000;427.20
8;0.002325;0.010;0.005;0.010;409.29
8;0.002319;0.021;0.005;0.000;426.90
8;0.002310;0.021;0.005;0.000;427.57
8;0.002316;0.021;0.005;0.000;428.51
8;0.002314;0.021;0.005;0.000;429.67
8;0.002316;0.021;0.005;0.000;428.34
8;0.002307;0.000;0.005;0.021;426.35
8;0.004506;0.008;0.007;0.028;500.22
8;0.002310;0.021;0.005;0.000;427.62
8;0.002329;0.019;0.005;0.002;430.24
8;0.004285;0.034;0.007;0.000;488.48
8;0.002308;0.021;0.005;0.000;427.17
8;0.002311;0.014;0.005;0.007;428.10
8;0.002309;0.020;0.005;0.000;406.23
8;0.002308;0.021;0.005;0.000;427.29
8;0.002307;0.005;0.005;0.016;427.45
8;0.002306;0.021;0.005;0.000;426.64
8;0.002311;0.019;0.005;0.002;425.84
8;0.002297;0.021;0.005;0.000;427.58
8;0.002313;0.021;0.005;0.000;427.90
8;0.003338;0.028;0.006;0.000;461.91
8;0.002304;0.021;0.005;0.000;429.57
8;0.002300;0.021;0.005;0.000;428.09
8;0.004882;0.039;0.008;0.000;511.62
8;0.002310;0.021;0.005;0.000;428.36
8;0.002313;0.021;0.005;0.000;431.11
8;0.002309;0.021;0.005;0.000;406.81
8;0.002307;0.021;0.005;0.000;425.94
8;0.002296;0.021;0.005;0.000;425.57
8;0.002306;0.021;0.005;0.000;427.31
8;0.002338;0.019;0.005;0.002;427.07
8;0.002320;0.021;0.005;0.000;427.15
8;0.002308;0.021;0.005;0.000;425.97
8;0.004448;0.036;0.007;0.000;500.77
8;0.002290;0.021;0.005;0.000;426.58
8;0.002317;0.019;0.005;0.002;427.12
8;0.003022;0.024;0.006;0.000;428.53
8;0.002297;0.021;0.005;0.000;427.33
8;0.002317;0.021;0.005;0.000;428.12
8;0.002300;0.008;0.005;0.013;425.56
8;0.002329;0.021;0.005;0.000;427.04
8;0.002310;0.019;0.005;0.002;426.91
8;0.002315;0.022;0.006;0.000;372.52
8;0.002326;0.021;0.005;0.000;426.31
8;0.002376;0.021;0.005;0.000;430.98
8;0.002318;0.021;0.005;0.000;428.80
8;0.003166;0.027;0.006;0.000;445.23
8;0.002299;0.021;0.005;0.000;426.33
8;0.002331;0.021;0.005;0.000;429.20
8;0.004406;0.035;0.007;0.000;490.28
8;0.002306;0.021;0.005;0.000;431.18
8;0.002312;0.005;0.005;0.016;427.45
8;0.002302;0.020;0.005;0.000;408.94
8;0.002299;0.019;0.005;0.002;426.83
8;0.002308;0.021;0.005;0.000;427.36
8;0.002302;0.021;0.005;0.000;426.58
8;0.002321;0.021;0.005;0.000;416.98
8;0.002331;0.021;0.005;0.000;429.39
8;0.002317;0.021;0.005;0.000;426.90
8;0.004434;0.032;0.007;0.004;490.40
8;0.002306;0.021;0.005;0.000;427.19
8;0.002313;0.021;0.005;0.000;429.25
8;0.004500;0.022;0.007;0.013;495.40
8;0.002310;0.021;0.005;0.000;426.84
8;0.002302;0.021;0.005;0.000;426.22
8;0.002310;0.021;0.005;0.000;407.16
