nThread;timeInt;user;real;sys;pCPU
8;0.037459;0.390;0.231;0.012;174.57
8;0.111109;0.651;0.307;0.012;216.14
8;0.037644;0.393;0.237;0.016;172.64
8;0.037051;0.399;0.232;0.004;173.86
8;0.037206;0.388;0.229;0.012;174.58
8;0.037967;0.404;0.234;0.004;174.60
8;0.037271;0.381;0.229;0.020;174.88
8;0.037281;0.393;0.229;0.008;175.10
8;0.041397;0.393;0.233;0.030;181.60
8;0.037337;0.392;0.231;0.011;174.39
8;0.037326;0.393;0.229;0.008;174.87
8;0.090998;0.763;0.283;0.000;269.94
8;0.077663;0.673;0.270;0.008;252.51
8;0.037670;0.400;0.231;0.004;175.04
8;0.037219;0.388;0.229;0.012;174.90
8;0.037245;0.389;0.229;0.012;175.10
8;0.037203;0.389;0.229;0.012;175.05
8;0.037191;0.384;0.229;0.016;174.70
8;0.037262;0.397;0.229;0.004;175.10
8;0.037190;0.389;0.229;0.012;175.05
8;0.039357;0.398;0.235;0.008;172.52
8;0.038959;0.403;0.235;0.008;175.00
8;0.039145;0.406;0.233;0.004;176.11
8;0.045073;0.442;0.240;0.012;189.39
8;0.037783;0.419;0.253;0.008;168.62
8;0.039503;0.398;0.232;0.012;177.01
8;0.038786;0.396;0.234;0.017;176.22
8;0.037152;0.386;0.229;0.015;174.88
8;0.037699;0.395;0.230;0.008;175.59
8;0.037216;0.392;0.229;0.008;174.92
8;0.037641;0.399;0.230;0.004;175.38
8;0.036974;0.384;0.229;0.016;174.80
8;0.055595;0.498;0.251;0.012;203.05
8;0.038430;0.396;0.235;0.015;174.62
8;0.039048;0.388;0.232;0.024;177.21
8;0.037225;0.389;0.229;0.012;174.77
8;0.043295;0.432;0.235;0.008;186.93
8;0.037465;0.394;0.229;0.008;175.34
8;0.037208;0.393;0.229;0.008;174.92
8;0.037225;0.389;0.229;0.011;174.92
8;0.037155;0.393;0.229;0.008;174.98
8;0.037233;0.393;0.229;0.008;174.87
8;0.037199;0.397;0.229;0.004;175.02
8;0.037317;0.386;0.229;0.016;175.21
8;0.038156;0.406;0.230;0.000;176.22
8;0.037105;0.390;0.231;0.012;174.07
8;0.037286;0.393;0.229;0.008;174.89
8;0.037204;0.360;0.229;0.040;174.73
8;0.037198;0.385;0.229;0.016;174.78
8;0.062335;0.486;0.258;0.031;201.02
8;0.131397;0.676;0.351;0.028;200.83
8;0.109582;0.731;0.360;0.008;205.19
8;0.120730;0.820;0.331;0.012;251.63
8;0.104394;0.743;0.301;0.015;252.18
8;0.088251;0.671;0.298;0.004;227.09
8;0.047112;0.441;0.249;0.008;180.49
8;0.037758;0.379;0.236;0.031;173.71
8;0.046344;0.427;0.255;0.008;170.10
8;0.037939;0.397;0.234;0.012;175.04
8;0.038634;0.406;0.239;0.008;172.97
8;0.050742;0.484;0.256;0.012;193.77
8;0.102163;0.815;0.316;0.012;261.29
8;0.102388;0.856;0.395;0.016;220.60
8;0.037717;0.405;0.246;0.012;169.39
8;0.071085;0.532;0.265;0.016;206.84
8;0.043851;0.432;0.237;0.008;185.54
8;0.038627;0.358;0.232;0.046;174.34
8;0.037101;0.404;0.232;0.000;174.08
8;0.036971;0.401;0.229;0.000;174.97
8;0.036850;0.392;0.229;0.008;174.98
8;0.037201;0.397;0.229;0.004;174.94
8;0.037242;0.385;0.233;0.020;173.87
8;0.105153;0.731;0.335;0.016;222.78
8;0.045037;0.409;0.247;0.012;170.69
8;0.038073;0.405;0.237;0.004;172.56
8;0.040912;0.423;0.237;0.000;178.28
8;0.037867;0.403;0.231;0.000;174.64
8;0.037699;0.384;0.232;0.020;174.31
8;0.038106;0.400;0.233;0.008;175.17
8;0.038099;0.407;0.233;0.000;174.81
8;0.038857;0.392;0.237;0.020;173.88
8;0.046164;0.433;0.241;0.017;186.58
8;0.037797;0.385;0.233;0.020;174.05
8;0.059397;0.481;0.255;0.008;191.58
8;0.107704;0.788;0.326;0.012;245.53
8;0.063885;0.502;0.267;0.008;191.12
8;0.041290;0.408;0.242;0.004;170.26
8;0.046782;0.465;0.249;0.000;186.80
8;0.039720;0.414;0.246;0.008;171.47
8;0.066824;0.569;0.274;0.004;209.11
8;0.039369;0.404;0.235;0.012;177.49
8;0.038542;0.417;0.240;0.000;173.82
8;0.037903;0.395;0.232;0.008;174.24
8;0.037633;0.385;0.232;0.019;174.08
8;0.037226;0.404;0.233;0.000;173.69
8;0.037270;0.398;0.230;0.004;174.40
8;0.041248;0.377;0.234;0.028;173.25
8;0.037808;0.400;0.230;0.004;175.51
8;0.037240;0.385;0.230;0.016;174.53
8;0.037345;0.399;0.232;0.004;173.77
8;0.075630;0.609;0.286;0.032;223.67
8;0.037320;0.389;0.230;0.012;174.46
8;0.037200;0.397;0.229;0.004;174.92
8;0.037265;0.389;0.229;0.012;174.85
8;0.038088;0.391;0.230;0.016;176.96
8;0.037170;0.389;0.229;0.012;175.10
8;0.037185;0.397;0.229;0.004;174.80
8;0.037135;0.393;0.229;0.008;174.98
8;0.037389;0.397;0.229;0.004;174.98
8;0.037639;0.398;0.230;0.004;174.42
8;0.037248;0.381;0.230;0.020;174.55
8;0.037223;0.389;0.229;0.012;174.77
8;0.038344;0.402;0.230;0.004;176.11
8;0.041759;0.395;0.235;0.012;173.30
8;0.039443;0.412;0.232;0.000;177.78
8;0.037218;0.390;0.231;0.012;174.30
8;0.037242;0.389;0.229;0.012;174.90
8;0.037222;0.389;0.229;0.012;174.91
8;0.037221;0.401;0.229;0.000;174.85
8;0.037167;0.377;0.229;0.024;174.88
