nThread;timeInt;user;real;sys;pCPU
2;0.047781;0.269;0.240;0.008;115.81
2;0.048695;0.275;0.240;0.004;116.15
2;0.047946;0.274;0.240;0.004;115.86
2;0.047906;0.278;0.240;0.000;115.88
2;0.046848;0.272;0.239;0.004;115.52
2;0.047216;0.272;0.239;0.004;115.63
2;0.047281;0.261;0.239;0.016;115.66
2;0.048404;0.267;0.240;0.012;116.04
2;0.048375;0.267;0.240;0.012;116.02
2;0.048245;0.274;0.240;0.004;115.98
2;0.048811;0.276;0.241;0.004;116.18
2;0.047849;0.265;0.240;0.012;115.86
2;0.048260;0.266;0.240;0.012;116.00
2;0.047997;0.266;0.240;0.012;115.88
2;0.048032;0.270;0.240;0.008;115.94
2;0.048468;0.271;0.240;0.008;116.05
2;0.047987;0.367;0.337;0.008;111.33
2;0.047621;0.265;0.240;0.012;115.75
2;0.047867;0.266;0.240;0.012;115.82
2;0.046812;0.264;0.239;0.012;115.46
2;0.047158;0.269;0.239;0.008;115.59
2;0.047870;0.270;0.240;0.008;115.84
2;0.047020;0.264;0.239;0.012;115.53
2;0.047733;0.269;0.240;0.008;115.79
2;0.048519;0.271;0.241;0.008;116.04
2;0.047467;0.269;0.240;0.008;115.70
2;0.048527;0.263;0.241;0.016;116.07
2;0.047955;0.278;0.240;0.000;115.86
2;0.048041;0.274;0.240;0.004;115.92
2;0.048131;0.270;0.240;0.008;115.91
2;0.048058;0.258;0.240;0.020;115.90
2;0.048038;0.270;0.240;0.008;115.89
2;0.048458;0.259;0.241;0.020;116.04
2;0.048153;0.267;0.240;0.012;115.92
2;0.047889;0.266;0.240;0.012;115.86
2;0.046886;0.260;0.239;0.016;115.51
2;0.048133;0.271;0.240;0.008;115.95
2;0.047945;0.270;0.240;0.008;115.88
2;0.048127;0.266;0.240;0.012;115.95
2;0.048085;0.270;0.240;0.008;115.90
2;0.048308;0.275;0.240;0.004;115.98
2;0.048342;0.266;0.240;0.012;116.02
2;0.047007;0.264;0.239;0.012;115.51
2;0.048145;0.271;0.240;0.008;115.93
2;0.047882;0.290;0.260;0.008;114.65
2;0.047263;0.272;0.239;0.004;115.65
2;0.047984;0.274;0.240;0.004;115.90
2;0.046901;0.276;0.239;0.000;115.47
2;0.048058;0.278;0.240;0.000;115.87
2;0.047770;0.277;0.240;0.000;115.85
2;0.047136;0.260;0.239;0.016;115.58
2;0.047950;0.270;0.240;0.008;115.88
2;0.047903;0.266;0.240;0.012;115.88
2;0.048161;0.274;0.240;0.004;115.97
2;0.047968;0.266;0.240;0.012;115.91
2;0.048102;0.262;0.240;0.016;115.94
2;0.047754;0.269;0.240;0.008;115.82
2;0.048828;0.280;0.241;0.000;116.20
2;0.047044;0.264;0.239;0.012;115.56
2;0.047840;0.261;0.240;0.016;115.87
2;0.047799;0.278;0.240;0.000;115.82
2;0.048291;0.275;0.240;0.004;115.99
2;0.048206;0.271;0.241;0.008;115.75
2;0.048168;0.270;0.240;0.008;115.96
2;0.047866;0.254;0.240;0.024;115.85
2;0.048090;0.274;0.240;0.004;115.94
2;0.048349;0.267;0.240;0.012;116.02
2;0.047981;0.270;0.240;0.008;115.91
2;0.047973;0.266;0.240;0.012;115.87
2;0.048103;0.270;0.240;0.008;115.91
2;0.048067;0.274;0.240;0.004;115.92
2;0.047937;0.265;0.238;0.012;115.95
2;0.047967;0.270;0.240;0.008;115.87
2;0.048330;0.279;0.240;0.000;116.00
2;0.048383;0.279;0.241;0.000;116.02
2;0.048412;0.271;0.240;0.008;116.04
2;0.047848;0.254;0.240;0.024;115.85
2;0.047992;0.258;0.240;0.020;115.85
2;0.048145;0.274;0.240;0.004;115.93
2;0.047901;0.278;0.240;0.000;115.87
2;0.046788;0.268;0.239;0.008;115.44
2;0.047952;0.278;0.240;0.000;115.88
2;0.048606;0.276;0.241;0.004;116.10
2;0.047891;0.270;0.240;0.008;115.82
2;0.048365;0.259;0.241;0.020;116.01
2;0.048005;0.266;0.240;0.012;115.89
2;0.046882;0.264;0.239;0.012;115.47
2;0.048392;0.255;0.241;0.024;116.03
2;0.047564;0.265;0.240;0.012;115.74
2;0.048040;0.274;0.240;0.004;115.92
2;0.047808;0.270;0.240;0.008;115.81
2;0.047978;0.270;0.240;0.008;115.87
2;0.047959;0.270;0.240;0.008;115.82
2;0.048018;0.262;0.240;0.016;115.89
2;0.047984;0.266;0.240;0.012;115.85
2;0.047939;0.266;0.240;0.012;115.85
2;0.047995;0.266;0.240;0.012;115.88
2;0.047970;0.278;0.240;0.000;115.88
2;0.047978;0.270;0.240;0.008;115.89
2;0.048258;0.271;0.240;0.008;116.00
2;0.047914;0.270;0.240;0.008;115.84
2;0.047951;0.262;0.240;0.016;115.87
2;0.048026;0.258;0.240;0.020;115.90
2;0.048628;0.279;0.241;0.000;116.10
2;0.047639;0.265;0.239;0.012;115.71
2;0.047809;0.261;0.239;0.016;115.87
2;0.048177;0.270;0.240;0.008;115.98
2;0.048334;0.279;0.240;0.000;116.01
2;0.046944;0.356;0.335;0.016;111.05
2;0.048636;0.275;0.240;0.004;116.10
2;0.048252;0.266;0.240;0.012;116.02
2;0.048389;0.294;0.263;0.008;114.60
2;0.048062;0.274;0.240;0.004;115.94
2;0.048318;0.271;0.240;0.008;116.01
2;0.048115;0.274;0.240;0.004;115.95
2;0.048234;0.255;0.240;0.024;115.99
2;0.048047;0.270;0.240;0.008;115.87
2;0.048259;0.271;0.240;0.008;115.98
2;0.048744;0.264;0.241;0.016;116.15
