nThread;timeInt;user;real;sys;pCPU
16;0.003414;0.008;0.006;0.008;245.16
16;0.003300;0.011;0.006;0.004;258.41
16;0.003239;0.016;0.006;0.000;264.57
16;0.003461;0.016;0.006;0.000;247.00
16;0.003118;0.011;0.007;0.004;228.54
16;0.003109;0.016;0.006;0.000;263.13
16;0.003235;0.015;0.006;0.000;250.25
16;0.003220;0.015;0.006;0.000;256.17
16;0.003200;0.016;0.006;0.000;259.46
16;0.003181;0.002;0.006;0.013;241.54
16;0.003324;0.016;0.006;0.000;253.59
16;0.003368;0.008;0.006;0.008;260.19
16;0.003400;0.014;0.006;0.002;257.06
16;0.003254;0.016;0.006;0.000;260.19
16;0.003379;0.007;0.006;0.007;239.23
16;0.003127;0.015;0.006;0.000;257.63
16;0.003134;0.008;0.006;0.008;261.69
16;0.003169;0.015;0.006;0.000;257.86
16;0.003075;0.016;0.006;0.000;263.13
16;0.003110;0.015;0.006;0.000;257.94
16;0.003159;0.016;0.006;0.000;261.83
16;0.003079;0.005;0.006;0.009;244.09
16;0.003133;0.008;0.006;0.008;258.54
16;0.003101;0.016;0.006;0.000;265.05
16;0.003168;0.015;0.006;0.000;259.12
16;0.003236;0.008;0.006;0.008;259.59
16;0.003252;0.014;0.006;0.002;254.77
16;0.003387;0.015;0.006;0.000;249.61
16;0.003155;0.015;0.006;0.000;253.13
16;0.003268;0.015;0.006;0.000;248.62
16;0.003131;0.016;0.007;0.000;238.05
16;0.003512;0.004;0.006;0.012;249.22
16;0.003136;0.006;0.006;0.008;248.98
16;0.003239;0.016;0.006;0.000;248.80
16;0.003036;0.015;0.006;0.000;252.20
16;0.003233;0.007;0.006;0.007;247.20
16;0.003198;0.008;0.006;0.007;245.40
16;0.003169;0.011;0.006;0.004;254.82
16;0.003230;0.015;0.006;0.000;245.22
16;0.003051;0.015;0.006;0.000;258.27
16;0.003265;0.016;0.006;0.000;263.28
16;0.003780;0.008;0.007;0.008;234.90
16;0.003150;0.008;0.006;0.008;257.56
16;0.003019;0.015;0.006;0.000;258.39
16;0.003171;0.015;0.006;0.000;244.56
16;0.003090;0.015;0.006;0.000;258.05
16;0.002991;0.009;0.006;0.005;254.87
16;0.003399;0.008;0.006;0.007;242.17
16;0.003227;0.008;0.006;0.008;266.55
16;0.003190;0.015;0.006;0.000;250.97
16;0.003622;0.016;0.006;0.000;242.88
16;0.003129;0.008;0.006;0.007;254.15
16;0.003248;0.008;0.006;0.008;269.15
16;0.003785;0.016;0.008;0.000;212.39
16;0.003219;0.015;0.006;0.000;260.02
16;0.003158;0.016;0.006;0.000;259.06
16;0.003393;0.016;0.006;0.000;250.29
16;0.003360;0.013;0.006;0.002;241.08
16;0.003211;0.008;0.006;0.008;263.01
16;0.003196;0.015;0.006;0.000;248.44
16;0.003205;0.015;0.006;0.000;250.59
16;0.003067;0.008;0.006;0.008;258.49
16;0.003136;0.012;0.006;0.003;251.61
16;0.003078;0.015;0.006;0.000;254.90
16;0.002997;0.015;0.006;0.000;250.60
16;0.003281;0.014;0.006;0.002;254.46
16;0.003136;0.000;0.006;0.015;254.40
16;0.003114;0.015;0.006;0.000;259.06
16;0.003149;0.008;0.006;0.007;246.48
16;0.003094;0.005;0.006;0.010;250.16
16;0.003187;0.015;0.006;0.000;253.83
16;0.003261;0.002;0.006;0.012;237.79
16;0.003102;0.015;0.006;0.000;257.25
16;0.003101;0.006;0.006;0.009;247.54
16;0.003168;0.015;0.006;0.000;244.19
16;0.003136;0.016;0.006;0.000;272.09
16;0.003268;0.015;0.006;0.000;251.85
16;0.003171;0.015;0.006;0.000;245.85
16;0.003048;0.004;0.006;0.011;249.89
16;0.003214;0.016;0.006;0.000;258.36
16;0.003156;0.000;0.006;0.014;242.45
16;0.003387;0.015;0.006;0.000;247.02
16;0.003420;0.016;0.006;0.000;252.30
