nThread;timeInt;user;real;sys;pCPU
1;0.005204;0.010;0.010;0.000;100.72
1;0.005216;0.010;0.010;0.000;100.68
1;0.005492;0.011;0.011;0.000;100.70
1;0.005285;0.004;0.010;0.007;100.73
1;0.005240;0.011;0.010;0.000;100.86
1;0.005225;0.007;0.010;0.003;100.69
1;0.005250;0.010;0.010;0.000;100.68
1;0.005246;0.010;0.010;0.000;100.70
1;0.005251;0.010;0.010;0.000;100.65
1;0.005230;0.010;0.010;0.000;100.60
1;0.005527;0.007;0.011;0.003;100.68
1;0.005268;0.010;0.010;0.000;100.70
1;0.005324;0.007;0.010;0.003;100.67
1;0.005214;0.007;0.010;0.003;100.72
1;0.005220;0.010;0.010;0.000;100.74
1;0.005217;0.010;0.010;0.000;100.67
1;0.005230;0.010;0.010;0.000;100.69
1;0.005271;0.011;0.011;0.000;100.69
1;0.005219;0.010;0.010;0.000;100.73
1;0.005246;0.010;0.010;0.000;100.66
1;0.005360;0.011;0.011;0.000;100.68
1;0.005234;0.010;0.010;0.000;100.71
1;0.005229;0.010;0.010;0.000;100.68
1;0.005507;0.004;0.011;0.007;100.71
1;0.005293;0.010;0.010;0.000;100.72
1;0.005167;0.004;0.011;0.007;100.66
1;0.004167;0.004;0.008;0.004;100.71
1;0.002921;0.006;0.006;0.000;100.76
1;0.002502;0.005;0.005;0.000;100.78
1;0.002482;0.005;0.005;0.000;100.72
1;0.002631;0.005;0.005;0.000;99.84
1;0.002503;0.005;0.005;0.000;100.68
1;0.002503;0.005;0.005;0.000;100.70
1;0.002471;0.005;0.005;0.000;100.66
1;0.002516;0.003;0.005;0.002;100.62
1;0.002519;0.005;0.005;0.000;100.68
1;0.002494;0.005;0.005;0.000;100.66
1;0.002518;0.003;0.005;0.002;100.66
1;0.002528;0.005;0.005;0.000;100.66
1;0.002492;0.005;0.005;0.000;100.70
1;0.002621;0.005;0.005;0.000;100.69
1;0.002503;0.005;0.005;0.000;100.74
1;0.002510;0.005;0.005;0.000;100.66
1;0.002483;0.005;0.005;0.000;100.72
1;0.002538;0.003;0.005;0.002;100.67
1;0.002528;0.005;0.005;0.000;100.60
1;0.002479;0.005;0.005;0.000;100.72
1;0.002516;0.003;0.005;0.002;100.71
1;0.002504;0.005;0.005;0.000;100.74
1;0.002497;0.005;0.005;0.000;100.70
1;0.002690;0.005;0.005;0.000;100.71
1;0.002521;0.005;0.005;0.000;100.68
