nThread;timeInt;user;real;sys;pCPU
2;0.001738;0.006;0.004;0.000;141.96
2;0.001667;0.000;0.004;0.006;141.05
2;0.001693;0.000;0.004;0.006;142.14
2;0.001714;0.006;0.004;0.000;141.64
2;0.001682;0.006;0.004;0.000;141.35
2;0.001709;0.006;0.004;0.000;141.55
2;0.001693;0.000;0.004;0.006;141.42
2;0.001659;0.006;0.004;0.000;140.87
2;0.001649;0.006;0.004;0.000;140.83
2;0.001655;0.006;0.004;0.000;140.84
2;0.001664;0.006;0.004;0.000;141.21
2;0.001665;0.006;0.004;0.000;140.89
2;0.001688;0.006;0.004;0.000;141.19
2;0.001654;0.006;0.004;0.000;141.29
2;0.001653;0.000;0.004;0.006;140.98
2;0.001695;0.006;0.004;0.000;141.65
2;0.001674;0.006;0.004;0.000;141.17
2;0.001649;0.007;0.005;0.000;133.39
2;0.001714;0.006;0.004;0.000;141.76
2;0.001692;0.006;0.004;0.000;141.56
2;0.001683;0.006;0.004;0.000;141.38
2;0.001695;0.006;0.004;0.000;141.15
2;0.001702;0.006;0.004;0.000;141.60
2;0.001667;0.000;0.004;0.006;141.80
2;0.001725;0.006;0.004;0.000;142.09
2;0.001706;0.006;0.004;0.000;141.63
2;0.001696;0.006;0.004;0.000;141.32
2;0.001669;0.006;0.004;0.000;141.28
2;0.001715;0.006;0.004;0.000;142.19
2;0.001705;0.006;0.004;0.000;141.53
2;0.001672;0.006;0.004;0.000;141.22
2;0.001696;0.006;0.004;0.000;141.75
2;0.001733;0.006;0.004;0.000;140.27
2;0.001682;0.006;0.004;0.000;140.85
2;0.001656;0.006;0.004;0.000;141.18
2;0.001675;0.006;0.004;0.000;141.29
2;0.001677;0.006;0.004;0.000;140.97
2;0.001653;0.000;0.004;0.006;140.88
2;0.001679;0.003;0.004;0.003;141.36
2;0.001635;0.006;0.004;0.000;140.95
2;0.001693;0.006;0.004;0.000;141.51
2;0.001690;0.006;0.004;0.000;141.41
2;0.001642;0.006;0.004;0.000;140.61
2;0.001744;0.006;0.004;0.000;140.61
2;0.001680;0.006;0.004;0.000;141.57
2;0.001666;0.006;0.004;0.000;141.14
2;0.001700;0.006;0.004;0.000;141.58
2;0.001739;0.006;0.004;0.000;142.12
2;0.001669;0.006;0.004;0.000;141.38
2;0.001660;0.006;0.004;0.000;141.13
2;0.001670;0.006;0.004;0.000;141.35
2;0.001664;0.006;0.004;0.000;140.73
2;0.001697;0.006;0.004;0.000;141.40
2;0.001695;0.006;0.004;0.000;141.54
2;0.001665;0.006;0.004;0.000;141.19
2;0.001692;0.000;0.004;0.006;142.00
2;0.001658;0.006;0.004;0.000;141.12
2;0.001733;0.006;0.004;0.000;142.29
2;0.001715;0.006;0.004;0.000;141.69
2;0.001691;0.006;0.004;0.000;141.60
2;0.001867;0.006;0.004;0.000;143.73
2;0.001824;0.006;0.004;0.000;143.50
2;0.001694;0.006;0.004;0.000;141.21
2;0.001667;0.006;0.004;0.000;141.22
2;0.001672;0.006;0.004;0.000;141.53
2;0.001697;0.006;0.004;0.000;139.97
2;0.001750;0.006;0.004;0.000;142.29
2;0.001669;0.006;0.004;0.000;141.18
2;0.001688;0.006;0.004;0.000;141.52
2;0.001667;0.006;0.004;0.000;141.44
2;0.001645;0.006;0.004;0.000;140.74
2;0.001705;0.006;0.004;0.000;142.13
2;0.001677;0.006;0.004;0.000;140.67
2;0.001664;0.006;0.004;0.000;141.44
2;0.001649;0.006;0.004;0.000;140.83
2;0.001641;0.006;0.004;0.000;140.97
2;0.001668;0.007;0.005;0.000;133.39
2;0.001701;0.003;0.004;0.003;141.63
2;0.001652;0.006;0.004;0.000;140.86
2;0.001720;0.006;0.004;0.000;142.25
2;0.001662;0.006;0.004;0.000;140.58
2;0.001664;0.006;0.004;0.000;141.60
2;0.001666;0.006;0.004;0.000;140.96
2;0.001857;0.006;0.004;0.000;144.01
2;0.001665;0.006;0.004;0.000;141.04
2;0.001639;0.006;0.004;0.000;140.96
2;0.001639;0.006;0.004;0.000;140.75
2;0.001696;0.006;0.004;0.000;141.39
2;0.001875;0.000;0.004;0.006;143.94
2;0.001738;0.006;0.004;0.000;142.07
2;0.001653;0.006;0.004;0.000;140.91
2;0.001727;0.006;0.004;0.000;140.82
2;0.001683;0.006;0.004;0.000;141.26
2;0.001800;0.006;0.004;0.000;142.45
2;0.001707;0.000;0.004;0.006;138.83
2;0.001718;0.006;0.004;0.000;139.14
2;0.001680;0.006;0.004;0.000;141.28
2;0.001727;0.006;0.004;0.000;140.59
2;0.001689;0.006;0.004;0.000;141.56
2;0.001721;0.006;0.004;0.000;139.27
2;0.001658;0.006;0.004;0.000;140.55
2;0.001798;0.006;0.004;0.000;140.44
2;0.001663;0.006;0.004;0.000;141.24
2;0.001689;0.000;0.004;0.006;139.81
2;0.001681;0.006;0.004;0.000;141.32
2;0.001685;0.006;0.004;0.000;137.50
2;0.001695;0.003;0.004;0.003;141.45
2;0.001637;0.006;0.004;0.000;138.32
2;0.001721;0.006;0.004;0.000;141.84
2;0.001691;0.006;0.004;0.000;138.92
2;0.001656;0.006;0.004;0.000;140.73
2;0.001684;0.006;0.004;0.000;139.75
2;0.001856;0.000;0.004;0.006;143.23
2;0.001740;0.006;0.004;0.000;138.97
2;0.001656;0.006;0.004;0.000;141.11
2;0.001695;0.006;0.004;0.000;138.51
2;0.001651;0.003;0.004;0.003;141.51
2;0.001665;0.006;0.004;0.000;137.94
2;0.001675;0.006;0.004;0.000;141.23
2;0.001696;0.006;0.004;0.000;138.15
2;0.001692;0.006;0.004;0.000;139.86
2;0.001699;0.006;0.004;0.000;141.64
2;0.001682;0.006;0.004;0.000;141.78
2;0.001729;0.006;0.004;0.000;139.38
2;0.001703;0.006;0.004;0.000;141.61
2;0.001682;0.006;0.004;0.000;141.40
2;0.001686;0.006;0.004;0.000;139.71
2;0.001739;0.006;0.004;0.000;141.97
2;0.001738;0.006;0.004;0.000;141.79
2;0.001688;0.006;0.004;0.000;141.40
2;0.001807;0.006;0.004;0.000;143.12
2;0.001685;0.000;0.004;0.006;141.60
2;0.001683;0.006;0.004;0.000;141.36
2;0.001667;0.006;0.004;0.000;141.30
2;0.001660;0.006;0.004;0.000;138.58
2;0.001663;0.006;0.004;0.000;141.05
2;0.001646;0.006;0.004;0.000;140.64
2;0.001689;0.006;0.004;0.000;139.53
2;0.001686;0.006;0.004;0.000;141.22
2;0.001710;0.006;0.004;0.000;141.71
2;0.001665;0.006;0.004;0.000;141.35
2;0.001949;0.006;0.004;0.000;144.66
2;0.001766;0.006;0.004;0.000;142.39
2;0.001684;0.006;0.004;0.000;141.40
2;0.001651;0.003;0.004;0.003;140.97
2;0.001649;0.006;0.004;0.000;140.83
2;0.001653;0.006;0.004;0.000;140.88
2;0.001692;0.006;0.004;0.000;141.39
2;0.001652;0.006;0.004;0.000;140.94
2;0.001664;0.006;0.004;0.000;141.03
2;0.001649;0.006;0.004;0.000;140.88
2;0.001678;0.000;0.004;0.006;141.93
2;0.001700;0.006;0.004;0.000;141.54
2;0.001704;0.006;0.004;0.000;141.42
2;0.001754;0.006;0.004;0.000;142.29
2;0.001689;0.003;0.004;0.003;141.49
2;0.001708;0.006;0.004;0.000;140.81
2;0.001656;0.006;0.004;0.000;141.10
2;0.001660;0.006;0.004;0.000;141.07
2;0.001656;0.006;0.004;0.000;141.35
2;0.001669;0.006;0.004;0.000;141.03
2;0.001662;0.006;0.004;0.000;140.86
2;0.001655;0.006;0.004;0.000;140.99
2;0.002030;0.004;0.005;0.002;145.27
2;0.001677;0.006;0.004;0.000;141.15
2;0.001683;0.006;0.004;0.000;141.20
2;0.001654;0.000;0.004;0.006;141.11
2;0.001672;0.003;0.004;0.003;141.06
2;0.001670;0.006;0.004;0.000;140.95
2;0.001659;0.006;0.004;0.000;140.97
2;0.001650;0.006;0.004;0.000;141.10
2;0.001664;0.006;0.004;0.000;140.91
2;0.001655;0.006;0.004;0.000;140.95
2;0.001687;0.006;0.004;0.000;141.56
2;0.002015;0.004;0.005;0.002;145.66
2;0.001691;0.006;0.004;0.000;141.42
2;0.001669;0.006;0.004;0.000;141.23
2;0.001664;0.006;0.004;0.000;141.11
2;0.001686;0.006;0.004;0.000;141.84
2;0.001672;0.006;0.004;0.000;141.18
2;0.001712;0.006;0.004;0.000;141.63
2;0.001664;0.006;0.004;0.000;141.51
2;0.001699;0.006;0.004;0.000;141.26
2;0.001691;0.006;0.004;0.000;141.69
2;0.001683;0.006;0.004;0.000;141.29
2;0.001679;0.000;0.004;0.006;141.55
2;0.001679;0.006;0.004;0.000;141.24
2;0.001677;0.006;0.004;0.000;141.26
2;0.001726;0.006;0.004;0.000;141.58
2;0.001641;0.003;0.004;0.003;140.74
2;0.001728;0.006;0.004;0.000;140.67
2;0.001689;0.006;0.004;0.000;141.31
2;0.001687;0.006;0.004;0.000;141.78
2;0.001671;0.006;0.004;0.000;141.18
2;0.001700;0.006;0.004;0.000;141.20
2;0.001683;0.006;0.004;0.000;141.24
2;0.001723;0.000;0.004;0.006;142.19
2;0.001671;0.006;0.004;0.000;141.21
2;0.001675;0.006;0.004;0.000;141.34
2;0.001696;0.006;0.004;0.000;141.60
