nThread;timeInt;user;real;sys;pCPU
4;0.001083;0.007;0.004;0.000;189.99
4;0.000973;0.006;0.004;0.000;185.04
4;0.000965;0.006;0.003;0.000;184.56
4;0.000972;0.006;0.003;0.000;185.33
4;0.001059;0.007;0.004;0.000;190.99
4;0.000973;0.006;0.003;0.000;185.48
4;0.000970;0.002;0.003;0.005;184.85
4;0.000978;0.006;0.003;0.000;186.04
4;0.001053;0.000;0.004;0.007;191.89
4;0.000982;0.007;0.003;0.000;188.55
4;0.000981;0.006;0.004;0.000;186.74
4;0.000967;0.006;0.003;0.000;184.59
4;0.001060;0.007;0.004;0.000;189.37
4;0.000967;0.006;0.003;0.000;185.16
4;0.000970;0.007;0.004;0.000;179.02
4;0.000968;0.006;0.003;0.000;186.00
4;0.001062;0.007;0.004;0.000;190.04
4;0.000971;0.006;0.003;0.000;185.31
4;0.000969;0.006;0.003;0.000;184.89
4;0.000967;0.002;0.003;0.005;185.53
4;0.001067;0.007;0.004;0.000;191.06
4;0.000980;0.006;0.003;0.000;185.39
4;0.000965;0.000;0.003;0.006;185.24
4;0.000970;0.006;0.003;0.000;185.73
4;0.001069;0.000;0.004;0.007;191.19
4;0.000966;0.000;0.004;0.006;185.11
4;0.000973;0.006;0.003;0.000;185.57
4;0.000968;0.006;0.003;0.000;185.36
4;0.001059;0.007;0.004;0.000;192.34
4;0.001009;0.007;0.004;0.000;185.76
4;0.000959;0.006;0.003;0.000;184.77
4;0.000965;0.006;0.003;0.000;185.09
4;0.001054;0.007;0.004;0.000;190.52
4;0.000972;0.006;0.003;0.000;184.86
4;0.000967;0.000;0.003;0.006;185.47
4;0.000971;0.006;0.003;0.000;186.30
4;0.001063;0.007;0.004;0.000;191.00
4;0.000994;0.000;0.003;0.006;187.11
4;0.000979;0.007;0.003;0.000;187.65
4;0.000954;0.000;0.003;0.006;186.32
4;0.001043;0.007;0.004;0.000;189.48
4;0.000965;0.007;0.004;0.000;185.45
4;0.001048;0.007;0.004;0.000;190.08
4;0.000966;0.006;0.003;0.000;185.36
4;0.001061;0.007;0.004;0.000;190.95
4;0.000976;0.006;0.004;0.000;184.74
4;0.000963;0.006;0.003;0.000;185.06
4;0.000974;0.002;0.003;0.005;185.87
4;0.001061;0.007;0.004;0.000;190.23
4;0.000977;0.006;0.003;0.000;185.62
4;0.000979;0.006;0.003;0.000;187.34
4;0.000977;0.006;0.003;0.000;187.58
4;0.001049;0.000;0.004;0.007;190.29
4;0.000968;0.006;0.004;0.000;184.31
4;0.000968;0.006;0.004;0.000;184.00
4;0.001033;0.007;0.004;0.000;185.99
4;0.001049;0.007;0.004;0.000;187.84
4;0.000969;0.006;0.003;0.000;185.76
4;0.000961;0.006;0.003;0.000;184.39
4;0.000964;0.006;0.003;0.000;184.63
4;0.001068;0.002;0.004;0.005;191.03
4;0.000975;0.003;0.003;0.003;186.28
4;0.000969;0.006;0.003;0.000;185.00
4;0.000981;0.007;0.003;0.000;186.70
4;0.001103;0.007;0.004;0.000;193.58
4;0.000971;0.006;0.003;0.000;186.64
4;0.000958;0.000;0.003;0.006;184.42
4;0.000963;0.006;0.004;0.000;184.94
4;0.001064;0.007;0.004;0.000;190.00
4;0.000966;0.006;0.003;0.000;184.68
4;0.000975;0.006;0.003;0.000;185.60
4;0.000967;0.006;0.003;0.000;184.91
4;0.001068;0.007;0.004;0.000;190.50
4;0.000969;0.006;0.003;0.000;183.79
4;0.000976;0.006;0.003;0.000;185.77
4;0.000985;0.006;0.003;0.000;186.25
4;0.001089;0.000;0.004;0.007;192.94
4;0.000984;0.006;0.003;0.000;187.67
4;0.000982;0.006;0.003;0.000;186.56
4;0.000967;0.000;0.004;0.006;183.17
4;0.001089;0.007;0.004;0.000;190.69
4;0.000972;0.006;0.004;0.000;184.76
4;0.000968;0.006;0.003;0.000;185.48
4;0.000970;0.000;0.003;0.006;185.20
4;0.001087;0.007;0.004;0.000;190.47
4;0.000971;0.000;0.004;0.006;184.99
4;0.000968;0.006;0.003;0.000;184.25
4;0.000964;0.006;0.003;0.000;184.82
4;0.001092;0.007;0.004;0.000;190.86
4;0.001005;0.007;0.004;0.000;187.71
4;0.000982;0.006;0.003;0.000;187.70
4;0.000981;0.006;0.003;0.000;186.76
4;0.001068;0.000;0.004;0.007;188.79
4;0.000967;0.006;0.004;0.000;184.47
4;0.000957;0.006;0.003;0.000;184.44
4;0.000971;0.006;0.004;0.000;184.92
4;0.001107;0.007;0.004;0.000;190.77
4;0.000965;0.006;0.003;0.000;185.34
4;0.000967;0.006;0.003;0.000;185.03
4;0.000982;0.000;0.003;0.006;182.33
4;0.001106;0.007;0.004;0.000;192.03
4;0.000981;0.006;0.003;0.000;186.86
4;0.000970;0.000;0.003;0.006;187.53
4;0.000970;0.006;0.003;0.000;185.10
4;0.001099;0.000;0.004;0.007;192.98
4;0.000967;0.000;0.003;0.006;184.96
4;0.000960;0.006;0.003;0.000;184.62
4;0.000964;0.006;0.003;0.000;185.79
4;0.001094;0.007;0.004;0.000;191.31
4;0.000970;0.006;0.004;0.000;184.78
4;0.000965;0.006;0.003;0.000;184.55
4;0.000965;0.006;0.003;0.000;185.78
4;0.001095;0.005;0.004;0.002;191.25
4;0.000968;0.006;0.003;0.000;186.66
4;0.000986;0.007;0.003;0.000;187.29
4;0.000981;0.006;0.003;0.000;187.72
4;0.001090;0.007;0.004;0.000;190.89
4;0.000961;0.006;0.003;0.000;184.74
4;0.000970;0.006;0.003;0.000;185.02
4;0.000960;0.006;0.003;0.000;185.18
4;0.001062;0.007;0.004;0.000;193.21
4;0.000974;0.006;0.004;0.000;185.26
4;0.000965;0.006;0.004;0.000;183.17
4;0.000969;0.006;0.003;0.000;185.34
4;0.001059;0.007;0.004;0.000;190.50
4;0.000979;0.006;0.003;0.000;185.45
4;0.000967;0.000;0.003;0.006;185.05
4;0.001008;0.007;0.004;0.000;187.32
4;0.001084;0.007;0.004;0.000;189.05
4;0.000971;0.005;0.003;0.002;187.00
4;0.000981;0.006;0.003;0.000;187.04
4;0.000981;0.007;0.003;0.000;186.49
4;0.001089;0.007;0.004;0.000;191.75
4;0.000971;0.000;0.004;0.006;183.76
4;0.000968;0.006;0.003;0.000;185.54
4;0.000978;0.006;0.003;0.000;185.99
4;0.001093;0.007;0.004;0.000;190.50
4;0.000972;0.007;0.003;0.000;186.35
4;0.000958;0.006;0.003;0.000;184.63
4;0.000972;0.006;0.003;0.000;184.92
4;0.001095;0.005;0.004;0.002;192.54
4;0.000973;0.006;0.003;0.000;185.55
4;0.000988;0.007;0.004;0.000;186.66
4;0.000969;0.006;0.003;0.000;185.98
4;0.001055;0.007;0.004;0.000;190.35
4;0.000970;0.006;0.003;0.000;186.77
4;0.000968;0.006;0.003;0.000;185.13
4;0.000964;0.006;0.003;0.000;184.87
4;0.001054;0.007;0.004;0.000;189.53
4;0.000967;0.006;0.004;0.000;184.74
4;0.000962;0.006;0.003;0.000;185.32
4;0.000971;0.006;0.003;0.000;184.95
4;0.001056;0.007;0.004;0.000;184.96
4;0.000974;0.007;0.004;0.000;184.85
4;0.000961;0.006;0.003;0.000;184.65
4;0.001006;0.006;0.003;0.000;183.25
4;0.001059;0.000;0.004;0.007;184.95
4;0.000971;0.006;0.003;0.000;183.39
4;0.000990;0.007;0.004;0.000;186.64
4;0.000985;0.007;0.004;0.000;182.86
4;0.001062;0.007;0.004;0.000;184.75
4;0.000978;0.007;0.004;0.000;186.02
4;0.000962;0.006;0.003;0.000;185.08
4;0.000998;0.007;0.004;0.000;186.99
4;0.001081;0.000;0.004;0.007;190.15
4;0.000973;0.006;0.003;0.000;184.93
4;0.000958;0.006;0.003;0.000;184.68
4;0.000966;0.006;0.004;0.000;183.22
4;0.001093;0.007;0.004;0.000;190.64
4;0.000968;0.006;0.003;0.000;184.46
4;0.000966;0.006;0.003;0.000;184.46
4;0.000961;0.006;0.003;0.000;184.52
4;0.001067;0.003;0.004;0.003;192.46
4;0.000969;0.006;0.003;0.000;185.16
4;0.000975;0.006;0.003;0.000;186.36
4;0.000979;0.000;0.004;0.006;185.03
4;0.001055;0.007;0.004;0.000;191.95
