nThread;timeInt;user;real;sys;pCPU
2;0.013163;0.214;0.200;0.000;107.20
2;0.013533;0.203;0.200;0.012;107.36
2;0.012190;0.208;0.199;0.004;106.78
2;0.013244;0.210;0.200;0.004;107.27
2;0.012895;0.210;0.199;0.004;107.09
2;0.012890;0.201;0.199;0.012;107.11
2;0.012214;0.196;0.199;0.016;106.79
2;0.012853;0.205;0.199;0.008;107.10
2;0.012938;0.201;0.199;0.012;107.15
2;0.013545;0.207;0.200;0.008;107.41
2;0.013001;0.202;0.199;0.012;107.16
2;0.012820;0.205;0.199;0.008;107.10
2;0.013693;0.207;0.200;0.008;107.50
2;0.013000;0.210;0.199;0.004;107.23
2;0.013765;0.215;0.200;0.000;107.58
2;0.013013;0.201;0.199;0.012;107.16
2;0.013567;0.207;0.200;0.008;107.48
2;0.013170;0.198;0.199;0.016;107.26
2;0.011921;0.207;0.198;0.004;106.66
2;0.012882;0.205;0.203;0.012;106.98
2;0.012382;0.204;0.199;0.008;106.87
2;0.013100;0.202;0.199;0.012;107.21
2;0.013208;0.198;0.199;0.016;107.32
2;0.013446;0.207;0.200;0.008;107.60
2;0.012021;0.214;0.217;0.016;106.09
2;0.012071;0.200;0.198;0.012;106.71
2;0.012270;0.204;0.199;0.008;106.78
2;0.012037;0.203;0.198;0.008;106.70
2;0.012107;0.212;0.198;0.000;106.72
2;0.011925;0.200;0.198;0.012;106.63
2;0.012133;0.199;0.198;0.012;106.71
2;0.012200;0.208;0.198;0.004;106.78
2;0.012557;0.205;0.199;0.008;106.96
2;0.011848;0.203;0.198;0.008;106.60
2;0.013064;0.210;0.199;0.004;107.20
2;0.013377;0.202;0.199;0.012;107.36
2;0.012031;0.204;0.198;0.008;106.70
2;0.011892;0.211;0.198;0.000;106.63
2;0.012924;0.205;0.199;0.008;107.13
2;0.013080;0.210;0.199;0.004;107.21
2;0.012332;0.204;0.198;0.008;106.84
2;0.011860;0.207;0.198;0.004;106.64
2;0.011990;0.207;0.198;0.004;106.70
2;0.012049;0.211;0.198;0.000;106.72
2;0.013348;0.199;0.200;0.016;107.32
2;0.013221;0.203;0.200;0.012;107.24
2;0.013118;0.199;0.200;0.016;107.18
2;0.013233;0.203;0.201;0.012;107.24
2;0.012161;0.204;0.199;0.008;106.74
2;0.013086;0.210;0.199;0.004;107.19
2;0.013201;0.202;0.199;0.012;107.26
2;0.012934;0.201;0.199;0.012;107.14
2;0.013131;0.198;0.199;0.016;107.24
2;0.013563;0.203;0.200;0.012;107.43
2;0.012822;0.205;0.199;0.008;107.08
2;0.012788;0.197;0.199;0.016;107.06
2;0.013096;0.210;0.199;0.004;107.27
2;0.013203;0.214;0.199;0.000;107.32
2;0.012277;0.188;0.198;0.024;106.83
2;0.012474;0.227;0.213;0.000;106.44
2;0.013149;0.202;0.199;0.012;107.28
2;0.013659;0.211;0.200;0.004;107.55
2;0.013242;0.210;0.199;0.004;107.31
2;0.012562;0.223;0.213;0.004;106.48
2;0.013083;0.214;0.200;0.000;107.17
2;0.012429;0.210;0.200;0.004;106.83
2;0.015298;0.210;0.202;0.008;108.15
2;0.013307;0.219;0.208;0.004;106.95
2;0.013349;0.201;0.202;0.016;107.17
2;0.013298;0.239;0.224;0.000;106.55
2;0.012793;0.197;0.199;0.016;107.00
2;0.013461;0.204;0.201;0.012;107.26
2;0.013134;0.209;0.203;0.008;107.10
2;0.012520;0.201;0.199;0.012;106.90
2;0.012958;0.201;0.199;0.012;107.11
2;0.013136;0.205;0.199;0.008;107.19
2;0.012228;0.212;0.198;0.000;106.77
2;0.012608;0.205;0.199;0.008;106.92
2;0.012838;0.202;0.200;0.012;107.00
2;0.014425;0.209;0.201;0.008;107.76
2;0.013468;0.204;0.202;0.012;107.28
2;0.013432;0.208;0.202;0.008;107.24
2;0.013189;0.201;0.199;0.012;107.21
2;0.013261;0.202;0.200;0.012;107.25
2;0.013090;0.198;0.200;0.016;107.15
2;0.013499;0.207;0.200;0.008;107.33
2;0.012223;0.196;0.198;0.016;106.76
2;0.012007;0.204;0.198;0.008;106.65
2;0.012934;0.197;0.199;0.016;107.10
2;0.012376;0.201;0.199;0.012;106.87
2;0.012281;0.209;0.199;0.004;106.83
2;0.013030;0.206;0.200;0.008;107.14
2;0.013146;0.202;0.199;0.012;107.22
