nThread;timeInt;user;real;sys;pCPU
1;0.022351;0.196;0.212;0.016;100.02
1;0.022385;0.198;0.210;0.012;100.02
1;0.022683;0.195;0.211;0.016;100.00
1;0.023255;0.197;0.213;0.016;100.01
1;0.022196;0.197;0.209;0.012;100.01
1;0.022268;0.204;0.208;0.004;100.02
1;0.024764;0.195;0.211;0.016;100.02
1;0.022346;0.208;0.208;0.000;100.02
1;0.022569;0.186;0.209;0.024;100.01
1;0.022118;0.205;0.209;0.004;100.01
1;0.022644;0.190;0.210;0.020;100.01
1;0.022240;0.192;0.208;0.016;100.01
1;0.022239;0.200;0.208;0.008;100.01
1;0.022453;0.206;0.210;0.004;100.01
1;0.022158;0.200;0.208;0.008;100.01
1;0.022170;0.200;0.208;0.008;100.01
1;0.022070;0.204;0.208;0.004;100.01
1;0.022175;0.208;0.208;0.000;100.01
1;0.022085;0.204;0.208;0.004;100.01
1;0.022188;0.200;0.208;0.008;100.01
1;0.022082;0.208;0.208;0.000;100.01
1;0.022183;0.204;0.208;0.004;100.01
1;0.022203;0.200;0.208;0.008;100.01
1;0.022191;0.188;0.208;0.020;100.01
1;0.022088;0.200;0.208;0.008;100.01
1;0.022143;0.196;0.208;0.012;100.01
1;0.022130;0.196;0.208;0.012;100.01
1;0.022470;0.200;0.208;0.008;100.01
1;0.021809;0.200;0.208;0.008;100.01
1;0.022167;0.204;0.208;0.004;100.01
1;0.024438;0.202;0.210;0.008;100.01
1;0.022115;0.200;0.208;0.008;100.01
1;0.022085;0.223;0.227;0.004;100.01
1;0.024561;0.203;0.210;0.008;100.01
1;0.022153;0.200;0.208;0.008;99.83
1;0.024423;0.198;0.210;0.012;100.01
1;0.022157;0.208;0.208;0.000;100.01
1;0.022319;0.196;0.208;0.012;100.01
1;0.022171;0.188;0.208;0.020;100.02
1;0.024499;0.199;0.211;0.012;100.01
1;0.022129;0.200;0.208;0.008;100.01
1;0.022321;0.196;0.208;0.012;100.01
1;0.024538;0.207;0.211;0.004;100.01
1;0.022126;0.204;0.208;0.004;100.01
1;0.024593;0.207;0.211;0.004;100.01
1;0.022115;0.196;0.208;0.012;100.01
1;0.022513;0.205;0.209;0.004;100.01
1;0.022082;0.204;0.208;0.004;100.02
1;0.022011;0.188;0.208;0.020;100.01
1;0.022198;0.196;0.208;0.012;100.01
1;0.022103;0.208;0.208;0.000;100.01
1;0.022160;0.196;0.208;0.012;100.01
1;0.022145;0.200;0.208;0.008;100.01
1;0.021998;0.204;0.208;0.004;100.01
1;0.022082;0.200;0.208;0.008;100.01
1;0.022131;0.192;0.208;0.016;100.01
1;0.022130;0.204;0.208;0.004;100.01
1;0.022143;0.200;0.208;0.008;100.01
1;0.022078;0.196;0.208;0.012;100.01
1;0.022126;0.200;0.208;0.008;100.01
1;0.022081;0.196;0.208;0.012;100.01
1;0.022039;0.204;0.208;0.004;100.01
1;0.022132;0.208;0.208;0.000;100.01
1;0.022129;0.192;0.208;0.016;100.01
1;0.022126;0.192;0.208;0.016;100.01
1;0.022065;0.196;0.208;0.012;100.01
1;0.022186;0.204;0.208;0.004;100.01
