nThread;timeInt;user;real;sys;pCPU
16;0.001583;0.010;0.004;0.000;228.56
16;0.001400;0.010;0.004;0.000;236.93
16;0.001558;0.005;0.004;0.005;227.97
16;0.001336;0.000;0.004;0.009;229.41
16;0.001644;0.000;0.004;0.010;219.62
16;0.001418;0.005;0.004;0.005;228.55
16;0.001346;0.009;0.004;0.000;227.08
16;0.001386;0.003;0.004;0.006;224.91
16;0.001524;0.000;0.004;0.010;225.66
16;0.001580;0.010;0.004;0.000;229.60
16;0.001575;0.010;0.004;0.000;234.03
16;0.001535;0.010;0.004;0.000;239.73
16;0.001466;0.010;0.004;0.000;227.37
16;0.001405;0.000;0.004;0.010;237.08
16;0.001514;0.000;0.004;0.010;232.11
16;0.001481;0.000;0.004;0.009;225.66
16;0.001443;0.008;0.004;0.001;231.77
16;0.001485;0.003;0.004;0.006;230.68
16;0.001379;0.007;0.004;0.003;230.18
16;0.001391;0.002;0.004;0.007;219.95
16;0.001471;0.005;0.004;0.005;225.57
16;0.001521;0.010;0.004;0.000;234.30
16;0.001483;0.010;0.004;0.000;237.02
16;0.001497;0.010;0.004;0.000;233.80
16;0.001507;0.010;0.004;0.000;232.09
16;0.001502;0.010;0.004;0.000;240.22
16;0.001624;0.010;0.005;0.000;225.32
16;0.001514;0.000;0.004;0.009;220.09
16;0.001504;0.010;0.004;0.000;233.67
16;0.001554;0.010;0.004;0.000;227.02
16;0.001527;0.001;0.004;0.008;219.56
16;0.001455;0.010;0.004;0.000;226.06
16;0.001539;0.010;0.004;0.000;231.86
16;0.001476;0.010;0.004;0.000;235.41
16;0.001462;0.010;0.004;0.000;230.30
16;0.001541;0.010;0.004;0.000;235.54
16;0.001577;0.010;0.004;0.000;232.18
16;0.001377;0.000;0.004;0.009;230.36
16;0.001472;0.000;0.004;0.010;227.95
16;0.001471;0.010;0.004;0.000;228.26
16;0.001473;0.010;0.004;0.000;232.39
16;0.001997;0.009;0.005;0.000;198.86
16;0.001482;0.010;0.004;0.000;233.74
16;0.001592;0.010;0.004;0.000;228.27
16;0.001425;0.010;0.004;0.000;233.46
16;0.001588;0.010;0.004;0.000;231.47
16;0.001481;0.010;0.004;0.000;226.79
16;0.001433;0.000;0.004;0.010;232.58
16;0.001527;0.000;0.004;0.010;225.35
16;0.001465;0.003;0.004;0.006;231.74
16;0.001306;0.006;0.004;0.003;232.01
16;0.007245;0.021;0.022;0.027;217.89
