| Version  | Threads |        TimeInt        |          User         |          Sys           |         Real         |       Speedup       |      Efficiency      |
|  Serial  |    1    | 0.0012084082840236685 | 0.0040143884892086335 |          0.0           | 0.004000000000000001 |         1.0         |         1.0          |
| Parallel |    1    |        0.001207       |  0.003994252873563219 |          0.0           |        0.004         |  1.0011667638969914 |  1.0011667638969914  |
| Parallel |    2    |  0.001027513966480447 |  0.004964497041420118 |          0.0           | 0.004000000000000001 |  1.1760504707910109 |  0.5880252353955054  |
| Parallel |    4    |  0.000620010989010989 |  0.005011976047904191 | 3.592814371257485e-05  |        0.003         |  1.9490110747089529 |  0.4872527686772382  |
| Parallel |    8    |  0.000761268456375839 |  0.008832298136645962 | 0.00019631901840490797 |        0.003         |  1.5873615593854005 | 0.19842019492317506  |
| Parallel |    16   |  0.00288492700729927  |  0.010351999999999998 |  0.00785263157894737   | 0.008405797101449276 | 0.41886962164596403 | 0.026179351352872752 |
| Parallel |    32   | 0.0025723941176470587 |         0.0085        | 0.0074745762711864415  | 0.005999999999999999 |  0.4697601645617922 | 0.014680005142556006 |
