nThread;timeInt;user;real;sys;pCPU
0;0.001665;0.003;0.003;0.000;101.75
0;0.002000;0.000;0.003;0.003;101.73
0;0.002344;0.004;0.004;0.000;102.11
0;0.002349;0.004;0.004;0.000;101.70
0;0.002329;0.004;0.004;0.000;102.03
0;0.002346;0.004;0.004;0.000;101.81
0;0.002334;0.004;0.004;0.000;101.94
0;0.002598;0.004;0.004;0.000;101.62
0;0.002370;0.004;0.004;0.000;101.36
0;0.002362;0.000;0.004;0.003;101.28
0;0.002338;0.004;0.004;0.000;102.11
0;0.002337;0.003;0.004;0.000;101.88
0;0.002324;0.000;0.004;0.003;101.95
0;0.002321;0.000;0.004;0.003;101.76
0;0.002347;0.004;0.004;0.000;101.82
0;0.002451;0.004;0.004;0.000;100.81
0;0.002347;0.004;0.004;0.000;102.01
0;0.002324;0.004;0.004;0.000;101.87
0;0.002344;0.004;0.004;0.000;101.95
0;0.002359;0.004;0.004;0.000;101.84
0;0.002444;0.004;0.004;0.000;101.65
0;0.002335;0.004;0.004;0.000;101.94
0;0.002340;0.003;0.004;0.000;102.34
0;0.002331;0.000;0.004;0.003;101.79
0;0.002315;0.000;0.004;0.003;102.01
0;0.002322;0.004;0.004;0.000;101.88
0;0.002348;0.004;0.004;0.000;102.00
0;0.002360;0.004;0.004;0.000;101.84
0;0.002332;0.004;0.003;0.000;102.06
0;0.002344;0.004;0.004;0.000;101.84
0;0.002333;0.004;0.004;0.000;101.93
0;0.002342;0.000;0.004;0.003;101.97
0;0.002336;0.004;0.004;0.000;102.07
0;0.002341;0.000;0.004;0.003;101.84
0;0.002334;0.004;0.004;0.000;101.93
0;0.002319;0.004;0.004;0.000;101.90
0;0.002399;0.004;0.004;0.000;101.82
0;0.002341;0.004;0.004;0.000;101.91
0;0.002335;0.000;0.004;0.003;101.96
0;0.002347;0.004;0.004;0.000;101.76
0;0.002366;0.004;0.004;0.000;102.00
0;0.002340;0.004;0.004;0.000;101.94
0;0.002366;0.004;0.004;0.000;101.94
0;0.002341;0.004;0.004;0.000;101.87
0;0.002582;0.004;0.004;0.000;101.81
0;0.002336;0.000;0.004;0.003;101.67
0;0.002330;0.003;0.004;0.000;101.91
0;0.002341;0.000;0.004;0.003;101.91
0;0.002334;0.004;0.004;0.000;101.93
0;0.002318;0.004;0.004;0.000;101.97
0;0.002347;0.004;0.004;0.000;101.90
0;0.002346;0.000;0.004;0.003;101.84
0;0.002533;0.004;0.004;0.000;101.91
