nThread;timeInt;user;real;sys;pCPU
1;0.003039;0.000;0.005;0.004;102.11
1;0.003075;0.005;0.005;0.000;101.96
1;0.003055;0.000;0.005;0.004;102.06
1;0.003073;0.000;0.005;0.004;102.06
1;0.003088;0.005;0.005;0.000;101.99
1;0.003079;0.005;0.005;0.000;102.01
1;0.003063;0.000;0.005;0.004;101.97
1;0.003078;0.005;0.005;0.000;101.93
1;0.003090;0.005;0.005;0.000;102.07
1;0.003082;0.005;0.005;0.000;101.99
1;0.003089;0.004;0.005;0.000;101.94
1;0.003060;0.000;0.005;0.004;102.04
1;0.003046;0.005;0.005;0.000;102.00
1;0.003110;0.000;0.005;0.004;102.06
1;0.003100;0.005;0.005;0.000;101.97
1;0.003138;0.005;0.005;0.000;102.02
1;0.003050;0.000;0.005;0.004;101.91
1;0.003074;0.005;0.005;0.000;102.02
1;0.003044;0.005;0.005;0.000;102.20
1;0.003086;0.005;0.005;0.000;102.10
1;0.003107;0.005;0.005;0.000;102.00
1;0.003081;0.000;0.005;0.004;102.08
1;0.003040;0.005;0.005;0.000;101.97
1;0.003092;0.005;0.005;0.000;101.96
1;0.003056;0.005;0.005;0.000;102.00
1;0.003100;0.004;0.005;0.000;101.93
1;0.003280;0.000;0.005;0.005;100.40
1;0.003086;0.005;0.005;0.000;101.96
1;0.003108;0.005;0.005;0.000;102.06
1;0.003084;0.005;0.005;0.000;102.05
1;0.003087;0.005;0.005;0.000;102.02
1;0.003084;0.004;0.005;0.000;101.91
1;0.003057;0.000;0.005;0.004;100.19
1;0.003071;0.000;0.005;0.004;102.06
1;0.003072;0.005;0.005;0.000;102.09
1;0.003114;0.005;0.005;0.000;101.94
1;0.003087;0.005;0.005;0.000;101.96
1;0.003134;0.005;0.005;0.000;101.97
1;0.003073;0.005;0.005;0.000;102.06
1;0.003092;0.000;0.005;0.004;102.10
1;0.003083;0.005;0.005;0.000;102.03
1;0.003039;0.000;0.005;0.004;102.03
1;0.003055;0.005;0.005;0.000;102.17
1;0.003063;0.000;0.005;0.004;102.00
1;0.003084;0.005;0.005;0.000;102.09
1;0.003082;0.005;0.005;0.000;101.97
1;0.003057;0.003;0.005;0.002;101.90
1;0.003071;0.005;0.005;0.000;102.13
1;0.003076;0.005;0.005;0.000;102.10
1;0.003102;0.005;0.005;0.000;101.99
1;0.003080;0.004;0.005;0.000;101.88
1;0.003061;0.005;0.005;0.000;102.02
1;0.003072;0.005;0.005;0.000;102.09
1;0.003082;0.000;0.005;0.004;102.00
1;0.003093;0.005;0.005;0.000;101.91
1;0.003074;0.000;0.005;0.004;101.05
1;0.003057;0.005;0.005;0.000;102.16
1;0.003053;0.000;0.005;0.004;101.92
1;0.003065;0.005;0.005;0.000;101.99
1;0.003080;0.004;0.005;0.000;101.98
1;0.003060;0.005;0.005;0.000;102.16
1;0.003070;0.005;0.005;0.000;101.91
1;0.003068;0.000;0.005;0.004;102.00
1;0.003125;0.005;0.005;0.000;101.80
1;0.003068;0.003;0.005;0.002;101.59
1;0.003067;0.005;0.005;0.000;101.90
1;0.003110;0.000;0.005;0.004;101.97
1;0.003073;0.005;0.005;0.000;102.06
1;0.003097;0.004;0.005;0.000;102.14
1;0.003071;0.000;0.005;0.004;101.72
1;0.003406;0.005;0.005;0.000;101.70
1;0.003145;0.000;0.005;0.004;101.98
1;0.003558;0.000;0.005;0.005;101.93
1;0.003101;0.005;0.005;0.000;101.96
1;0.003325;0.005;0.005;0.000;101.87
1;0.003067;0.000;0.005;0.004;101.58
1;0.003267;0.005;0.005;0.000;101.87
1;0.003059;0.000;0.005;0.004;102.07
1;0.003067;0.000;0.005;0.004;101.87
1;0.003078;0.005;0.005;0.000;101.88
1;0.003032;0.000;0.005;0.004;101.02
1;0.003052;0.005;0.005;0.000;102.01
1;0.003047;0.005;0.005;0.000;101.92
1;0.003255;0.005;0.005;0.000;100.31
1;0.003051;0.005;0.005;0.000;101.90
1;0.003056;0.000;0.005;0.004;102.08
1;0.003065;0.005;0.005;0.000;102.02
1;0.003089;0.005;0.005;0.000;102.08
1;0.003085;0.005;0.005;0.000;101.94
1;0.003079;0.005;0.005;0.000;102.09
1;0.003058;0.005;0.005;0.000;102.04
1;0.003072;0.005;0.005;0.000;102.03
1;0.003055;0.005;0.005;0.000;102.00
1;0.003076;0.005;0.005;0.000;101.97
1;0.003080;0.005;0.005;0.000;101.92
1;0.003068;0.000;0.005;0.004;102.53
1;0.003051;0.005;0.005;0.000;101.96
1;0.003077;0.000;0.005;0.004;102.05
1;0.003080;0.005;0.005;0.000;102.03
1;0.003055;0.000;0.005;0.004;101.97
1;0.003040;0.000;0.005;0.004;102.15
1;0.003077;0.005;0.005;0.000;101.97
1;0.003077;0.005;0.005;0.000;101.98
1;0.003082;0.005;0.005;0.000;101.91
1;0.003056;0.005;0.005;0.000;101.22
1;0.003063;0.005;0.005;0.000;102.22
1;0.003086;0.005;0.005;0.000;102.01
1;0.003061;0.005;0.005;0.000;102.16
1;0.003087;0.005;0.005;0.000;101.86
1;0.003051;0.005;0.005;0.000;102.10
1;0.003065;0.005;0.005;0.000;101.97
1;0.003055;0.005;0.005;0.000;102.01
1;0.003075;0.005;0.005;0.000;101.91
1;0.003055;0.000;0.005;0.004;102.17
1;0.003054;0.005;0.005;0.000;102.13
1;0.003061;0.000;0.005;0.004;102.02
1;0.003072;0.005;0.005;0.000;102.15
1;0.003066;0.005;0.005;0.000;101.85
1;0.003055;0.000;0.005;0.004;101.99
1;0.003047;0.000;0.005;0.004;102.05
1;0.003070;0.000;0.005;0.004;101.92
1;0.003123;0.005;0.005;0.000;101.04
1;0.003087;0.005;0.005;0.000;101.90
