nThread;timeInt;user;real;sys;pCPU
8;0.042552;0.276;0.044;0.000;634.31
8;0.024900;0.156;0.026;0.004;623.14
8;0.006982;0.050;0.008;0.000;646.24
8;0.011501;0.081;0.012;0.000;653.13
8;0.001076;0.009;0.002;0.000;439.14
8;0.001025;0.009;0.002;0.000;473.97
8;0.009086;0.042;0.010;0.020;619.57
8;0.001249;0.010;0.002;0.000;486.37
8;0.006250;0.034;0.007;0.000;469.60
8;0.011626;0.064;0.013;0.011;598.37
8;0.010524;0.047;0.011;0.027;651.30
8;0.001790;0.014;0.003;0.000;498.25
8;0.001027;0.009;0.002;0.000;478.38
8;0.011703;0.083;0.013;0.000;657.70
8;0.011711;0.083;0.013;0.000;658.03
8;0.011454;0.081;0.012;0.000;655.49
8;0.011680;0.082;0.013;0.000;655.22
8;0.011727;0.082;0.013;0.000;640.05
8;0.001906;0.015;0.003;0.000;542.90
8;0.008501;0.045;0.009;0.016;654.42
8;0.006515;0.041;0.007;0.000;559.00
8;0.001089;0.009;0.002;0.000;452.83
8;0.001035;0.009;0.002;0.000;477.26
8;0.001045;0.008;0.002;0.001;461.30
8;0.005975;0.043;0.007;0.000;629.09
8;0.018300;0.126;0.019;0.000;656.55
8;0.011386;0.072;0.012;0.000;588.04
8;0.007148;0.051;0.008;0.000;622.22
8;0.001174;0.009;0.002;0.000;456.60
8;0.001031;0.009;0.002;0.000;459.34
8;0.005012;0.033;0.007;0.003;547.10
8;0.001931;0.015;0.003;0.000;542.63
8;0.012560;0.075;0.013;0.000;556.81
8;0.011673;0.082;0.013;0.000;652.98
8;0.011692;0.074;0.013;0.000;582.95
8;0.009124;0.064;0.010;0.000;644.19
8;0.001412;0.012;0.002;0.000;496.12
8;0.008357;0.056;0.009;0.004;648.35
8;0.007875;0.055;0.009;0.000;634.51
8;0.001147;0.000;0.002;0.009;423.22
8;0.021781;0.147;0.023;0.000;652.02
8;0.001884;0.014;0.003;0.000;546.56
8;0.016625;0.106;0.018;0.000;601.44
8;0.011658;0.082;0.012;0.000;658.91
8;0.011681;0.082;0.012;0.000;655.43
8;0.001090;0.002;0.002;0.007;488.73
8;0.006404;0.041;0.007;0.000;568.19
8;0.003304;0.024;0.004;0.000;585.48
8;0.001086;0.000;0.002;0.009;479.37
8;0.011716;0.082;0.013;0.000;650.57
8;0.011655;0.082;0.013;0.000;656.66
8;0.010337;0.072;0.011;0.000;646.91
8;0.001064;0.009;0.002;0.000;491.67
8;0.001332;0.010;0.003;0.000;336.49
8;0.004855;0.035;0.006;0.000;624.38
8;0.006848;0.049;0.008;0.000;639.05
8;0.001241;0.010;0.002;0.000;476.60
8;0.008635;0.048;0.010;0.000;506.08
8;0.001204;0.000;0.002;0.009;448.61
8;0.021502;0.149;0.022;0.000;666.64
8;0.011139;0.071;0.012;0.006;633.77
8;0.008436;0.059;0.009;0.000;639.79
8;0.001495;0.012;0.002;0.000;501.37
8;0.006218;0.041;0.007;0.000;581.16
8;0.009808;0.069;0.011;0.000;645.58
8;0.011074;0.077;0.012;0.000;652.57
8;0.001411;0.011;0.002;0.000;476.21
8;0.001136;0.000;0.002;0.009;484.89
8;0.011661;0.082;0.012;0.000;654.91
8;0.001044;0.009;0.002;0.000;458.78
8;0.007327;0.051;0.008;0.000;626.57
8;0.011895;0.083;0.013;0.000;651.22
8;0.009690;0.068;0.011;0.000;647.29
8;0.012083;0.074;0.013;0.000;569.57
8;0.001199;0.009;0.002;0.000;460.35
8;0.006922;0.050;0.008;0.000;645.68
8;0.011673;0.081;0.013;0.000;649.54
8;0.012186;0.085;0.013;0.000;649.93
8;0.011407;0.081;0.012;0.000;664.29
8;0.011096;0.079;0.012;0.000;661.97
8;0.010827;0.075;0.012;0.000;642.36
8;0.011644;0.077;0.013;0.000;616.93
8;0.001029;0.000;0.002;0.009;473.27
8;0.011597;0.079;0.012;0.000;637.83
8;0.019531;0.135;0.020;0.000;662.43
8;0.007756;0.055;0.009;0.000;634.00
8;0.001126;0.010;0.002;0.000;474.49
8;0.007608;0.050;0.008;0.004;642.28
8;0.008540;0.056;0.009;0.004;640.28
8;0.001076;0.009;0.002;0.000;449.58
8;0.009718;0.064;0.011;0.005;647.79
8;0.001405;0.002;0.004;0.010;281.38
8;0.001214;0.000;0.002;0.010;488.51
8;0.011794;0.083;0.013;0.000;655.78
8;0.011849;0.068;0.013;0.008;601.97
8;0.011691;0.060;0.013;0.020;634.69
8;0.001173;0.008;0.004;0.002;265.71
8;0.001049;0.009;0.002;0.000;475.38
8;0.011589;0.076;0.012;0.003;644.69
8;0.001057;0.009;0.002;0.000;476.18
8;0.001042;0.009;0.002;0.000;435.47
8;0.011697;0.082;0.013;0.000;652.57
8;0.001120;0.009;0.002;0.000;468.40
8;0.001075;0.009;0.003;0.000;311.59
8;0.001040;0.009;0.002;0.000;448.47
8;0.008195;0.052;0.009;0.004;615.41
8;0.001069;0.009;0.002;0.000;482.75
8;0.008470;0.050;0.010;0.003;562.40
8;0.014457;0.092;0.015;0.000;602.86
8;0.010810;0.077;0.012;0.000;658.73
8;0.001146;0.009;0.003;0.000;278.33
8;0.001143;0.010;0.002;0.000;481.03
8;0.010223;0.068;0.011;0.003;643.97
8;0.001562;0.012;0.003;0.000;450.99
8;0.006150;0.045;0.007;0.000;637.20
8;0.006645;0.047;0.007;0.000;624.93
8;0.001016;0.009;0.002;0.000;464.98
8;0.011261;0.065;0.012;0.000;540.05
8;0.009820;0.068;0.011;0.000;640.23
8;0.011657;0.078;0.012;0.004;653.06
8;0.007513;0.053;0.008;0.000;638.85
8;0.011553;0.081;0.012;0.000;652.68
8;0.008779;0.058;0.010;0.004;643.96
8;0.015447;0.108;0.016;0.000;660.29
8;0.001063;0.009;0.002;0.000;432.22
8;0.007722;0.055;0.009;0.000;647.29
8;0.003590;0.025;0.004;0.000;560.65
8;0.017004;0.081;0.018;0.021;563.76
8;0.009978;0.062;0.011;0.000;577.83
8;0.011672;0.082;0.013;0.000;656.24
8;0.044219;0.184;0.045;0.000;407.74
8;0.001138;0.010;0.002;0.000;482.17
8;0.001036;0.009;0.002;0.000;466.52
8;0.011660;0.082;0.012;0.000;656.62
8;0.021473;0.146;0.022;0.004;670.91
8;0.005801;0.041;0.007;0.000;609.36
8;0.002451;0.019;0.003;0.000;561.34
8;0.001193;0.010;0.002;0.000;490.17
8;0.019417;0.135;0.020;0.000;668.47
8;0.007402;0.052;0.008;0.000;634.72
8;0.011672;0.083;0.013;0.000;656.81
8;0.003146;0.017;0.004;0.006;533.46
8;0.001066;0.000;0.002;0.009;476.03
8;0.011622;0.073;0.012;0.000;587.34
8;0.001030;0.009;0.002;0.000;464.74
8;0.007143;0.052;0.008;0.000;638.76
8;0.009028;0.060;0.010;0.004;654.97
8;0.001298;0.011;0.002;0.000;476.84
8;0.001012;0.000;0.002;0.009;463.73
8;0.011775;0.083;0.013;0.000;656.58
8;0.011550;0.081;0.012;0.000;654.34
8;0.001489;0.000;0.003;0.011;452.53
8;0.001017;0.002;0.002;0.006;463.13
8;0.001038;0.009;0.002;0.000;467.45
8;0.001162;0.000;0.003;0.009;321.33
8;0.001439;0.011;0.002;0.000;483.13
8;0.002914;0.020;0.004;0.000;542.59
8;0.002350;0.018;0.003;0.000;567.40
8;0.010815;0.075;0.012;0.000;643.28
8;0.011623;0.083;0.013;0.000;657.63
8;0.011562;0.082;0.012;0.000;663.80
8;0.001795;0.002;0.003;0.012;523.58
8;0.006137;0.039;0.007;0.000;554.15
8;0.001032;0.009;0.002;0.000;464.94
8;0.001133;0.010;0.002;0.000;480.65
8;0.001185;0.010;0.002;0.000;496.30
8;0.004418;0.031;0.005;0.000;574.29
8;0.001172;0.010;0.002;0.000;499.59
8;0.001194;0.010;0.002;0.000;473.28
8;0.001026;0.009;0.002;0.000;454.00
8;0.001490;0.012;0.002;0.000;478.28
8;0.007279;0.051;0.009;0.000;564.26
8;0.011821;0.078;0.013;0.000;614.93
8;0.004483;0.030;0.005;0.000;556.05
8;0.001104;0.009;0.002;0.000;488.10
8;0.005234;0.037;0.006;0.000;607.61
8;0.001170;0.010;0.002;0.000;485.99
8;0.010050;0.071;0.011;0.000;658.39
8;0.011115;0.074;0.012;0.004;652.76
8;0.001132;0.009;0.002;0.000;482.12
8;0.001039;0.000;0.002;0.009;478.91
8;0.001278;0.000;0.002;0.010;469.41
8;0.003921;0.029;0.005;0.000;599.95
8;0.011739;0.078;0.013;0.004;650.03
8;0.011647;0.082;0.012;0.000;653.93
8;0.011831;0.076;0.013;0.005;646.38
8;0.011666;0.080;0.012;0.000;636.72
8;0.011623;0.083;0.013;0.000;655.89
8;0.001081;0.009;0.002;0.000;446.12
8;0.007507;0.043;0.008;0.000;512.04
8;0.006631;0.047;0.007;0.000;626.68
8;0.001160;0.010;0.002;0.000;490.62
8;0.002463;0.000;0.003;0.017;511.87
8;0.004745;0.035;0.006;0.000;618.20
8;0.009940;0.071;0.011;0.000;657.74
8;0.007278;0.052;0.008;0.000;639.65
8;0.001151;0.010;0.002;0.000;481.00
8;0.001180;0.000;0.002;0.009;456.91
8;0.010390;0.071;0.011;0.000;635.95
8;0.010333;0.071;0.011;0.000;637.97
