nThread;timeInt;user;real;sys;pCPU
2;0.000497;0.002;0.001;0.000;145.45
2;0.000539;0.002;0.001;0.000;145.45
2;0.000545;0.000;0.001;0.002;148.42
2;0.000521;0.002;0.001;0.000;144.01
2;0.000527;0.000;0.001;0.002;148.92
2;0.000556;0.002;0.001;0.000;147.70
2;0.000534;0.002;0.001;0.000;147.78
2;0.000518;0.002;0.001;0.000;148.50
2;0.000520;0.002;0.001;0.000;147.01
2;0.000630;0.002;0.001;0.000;152.29
2;0.000526;0.002;0.001;0.000;148.87
2;0.000702;0.002;0.001;0.000;151.30
2;0.000588;0.002;0.001;0.000;146.07
2;0.000501;0.002;0.001;0.000;147.30
2;0.000515;0.002;0.001;0.000;145.16
2;0.000497;0.002;0.001;0.000;146.31
2;0.000523;0.002;0.001;0.000;150.83
2;0.000538;0.002;0.001;0.000;149.12
2;0.000612;0.000;0.001;0.002;148.91
2;0.000633;0.002;0.001;0.000;151.73
2;0.000821;0.002;0.002;0.000;143.80
2;0.000504;0.000;0.001;0.002;147.56
2;0.000523;0.002;0.001;0.000;147.88
2;0.000565;0.000;0.001;0.002;151.03
2;0.000516;0.002;0.001;0.000;148.89
2;0.000610;0.002;0.001;0.000;145.74
2;0.000669;0.000;0.001;0.002;149.22
2;0.000642;0.002;0.001;0.000;154.38
2;0.000541;0.000;0.001;0.002;147.09
2;0.000587;0.002;0.002;0.000;124.84
2;0.000671;0.002;0.002;0.000;147.74
2;0.000642;0.002;0.001;0.000;153.92
2;0.000554;0.002;0.001;0.000;144.96
2;0.000537;0.002;0.001;0.000;147.11
2;0.000496;0.000;0.001;0.002;146.88
2;0.000497;0.002;0.001;0.000;145.97
2;0.000536;0.002;0.001;0.000;145.94
2;0.000672;0.000;0.001;0.002;149.89
2;0.000497;0.002;0.001;0.000;143.55
2;0.000549;0.002;0.001;0.000;148.98
2;0.000650;0.002;0.001;0.000;152.87
2;0.000525;0.000;0.001;0.002;149.76
2;0.000548;0.002;0.001;0.000;144.91
2;0.000507;0.002;0.001;0.000;145.63
2;0.000524;0.002;0.001;0.000;149.23
2;0.000495;0.002;0.001;0.000;146.04
2;0.000546;0.002;0.001;0.000;147.45
2;0.000504;0.002;0.001;0.000;146.37
2;0.000535;0.002;0.001;0.000;145.29
2;0.000538;0.002;0.001;0.000;147.94
2;0.000524;0.002;0.001;0.000;149.87
2;0.000527;0.000;0.001;0.002;148.99
2;0.000650;0.002;0.001;0.000;152.40
2;0.000510;0.002;0.001;0.000;146.37
2;0.000640;0.002;0.001;0.000;152.62
2;0.000650;0.002;0.001;0.000;150.68
2;0.000703;0.002;0.001;0.000;150.27
2;0.000527;0.002;0.001;0.000;145.99
2;0.000543;0.000;0.001;0.002;143.70
2;0.000535;0.002;0.001;0.000;149.37
2;0.000590;0.002;0.001;0.000;146.45
2;0.000535;0.002;0.001;0.000;144.77
2;0.000522;0.002;0.001;0.000;145.83
2;0.000510;0.000;0.001;0.002;149.27
2;0.000667;0.002;0.001;0.000;150.47
2;0.000509;0.002;0.001;0.000;146.64
2;0.000504;0.002;0.001;0.000;145.69
