nThread;timeInt;user;real;sys;pCPU
16;0.002171;0.000;0.003;0.007;231.10
16;0.001739;0.007;0.003;0.000;258.30
16;0.002756;0.007;0.004;0.000;182.93
16;0.001829;0.007;0.003;0.000;261.44
16;0.001849;0.007;0.003;0.000;246.16
16;0.001741;0.007;0.003;0.000;260.17
16;0.002268;0.000;0.003;0.007;213.63
16;0.001924;0.007;0.003;0.000;252.49
16;0.002012;0.003;0.003;0.004;226.59
16;0.002023;0.005;0.003;0.002;233.31
16;0.001842;0.000;0.003;0.007;246.76
16;0.001958;0.000;0.003;0.007;238.80
16;0.002021;0.008;0.003;0.000;253.13
16;0.001961;0.007;0.003;0.000;236.08
16;0.001997;0.000;0.003;0.007;246.65
16;0.002031;0.000;0.003;0.007;217.28
16;0.001693;0.003;0.003;0.004;268.93
16;0.001955;0.007;0.003;0.000;233.23
16;0.002118;0.000;0.003;0.007;213.72
16;0.001965;0.007;0.003;0.000;240.25
16;0.002090;0.007;0.003;0.000;229.98
16;0.001843;0.007;0.003;0.000;261.26
16;0.002064;0.007;0.003;0.000;227.68
16;0.001847;0.002;0.003;0.005;261.96
16;0.002043;0.007;0.003;0.000;228.77
16;0.001739;0.000;0.003;0.007;259.38
16;0.003161;0.008;0.004;0.000;177.16
16;0.002037;0.007;0.003;0.000;244.57
16;0.002014;0.007;0.003;0.000;237.95
16;0.001900;0.007;0.003;0.000;237.00
16;0.001793;0.007;0.003;0.000;261.47
16;0.001934;0.001;0.003;0.006;239.72
16;0.001910;0.007;0.003;0.000;258.42
16;0.002099;0.007;0.003;0.000;210.74
16;0.002263;0.000;0.003;0.007;194.10
16;0.001939;0.000;0.003;0.007;237.00
16;0.001950;0.007;0.003;0.000;221.72
16;0.002049;0.007;0.003;0.000;223.28
16;0.001778;0.007;0.003;0.000;253.84
16;0.001892;0.006;0.003;0.001;250.71
16;0.002016;0.007;0.003;0.000;238.81
16;0.001799;0.000;0.003;0.007;247.14
16;0.001960;0.007;0.003;0.000;238.10
16;0.001816;0.007;0.003;0.000;263.17
16;0.002025;0.000;0.003;0.007;239.22
16;0.001822;0.007;0.003;0.000;254.21
16;0.001890;0.004;0.003;0.003;242.82
16;0.001969;0.007;0.003;0.000;239.37
16;0.001794;0.007;0.003;0.000;250.05
16;0.001805;0.007;0.003;0.000;241.29
16;0.001734;0.000;0.003;0.007;255.42
16;0.002100;0.005;0.003;0.002;232.85
16;0.001817;0.007;0.003;0.000;260.04
16;0.002493;0.007;0.004;0.000;208.08
16;0.001783;0.007;0.003;0.000;248.40
16;0.001939;0.008;0.003;0.000;250.03
16;0.002136;0.000;0.003;0.007;229.27
16;0.001944;0.007;0.003;0.000;248.83
16;0.001922;0.002;0.003;0.006;248.32
16;0.001770;0.000;0.003;0.007;260.00
16;0.001853;0.000;0.003;0.007;235.99
16;0.001795;0.007;0.003;0.000;259.27
16;0.002090;0.000;0.003;0.007;233.91
16;0.001809;0.007;0.003;0.000;246.06
16;0.002030;0.005;0.003;0.002;244.68
16;0.002046;0.007;0.003;0.000;239.98
16;0.001904;0.007;0.003;0.000;261.61
16;0.002109;0.007;0.003;0.000;238.85
16;0.020027;0.007;0.021;0.000;34.20
16;0.003297;0.000;0.005;0.007;158.95
16;0.001878;0.007;0.003;0.000;254.93
16;0.002096;0.007;0.003;0.000;228.98
16;0.001851;0.004;0.003;0.004;250.80
16;0.001902;0.003;0.003;0.004;246.10
16;0.001736;0.007;0.003;0.000;261.20
16;0.003734;0.008;0.005;0.000;156.37
16;0.001792;0.005;0.003;0.002;258.23
16;0.003352;0.008;0.004;0.000;169.15
16;0.001847;0.002;0.003;0.005;259.76
16;0.002083;0.007;0.003;0.000;229.10
16;0.001948;0.007;0.003;0.000;249.36
16;0.001844;0.000;0.003;0.007;250.30
16;0.002193;0.007;0.003;0.000;226.93
16;0.001820;0.007;0.003;0.000;260.06
