| Version  | Threads |        TimeInt         |          User         |          Sys           |          Real         |       Speedup       |       Efficiency      |
|  Serial  |    1    | 0.00043036464088397786 | 0.0010000000000000002 |          0.0           | 0.0010000000000000002 |         1.0         |          1.0          |
| Parallel |    1    | 0.0004285901639344262  | 0.0010000000000000002 |          0.0           | 0.0010000000000000002 |  1.0041402652204197 |   1.0041402652204197  |
| Parallel |    2    | 0.0004822424242424243  | 0.0020000000000000005 |          0.0           | 0.0010000000000000002 |  0.8924238500170458 |   0.4462119250085229  |
| Parallel |    4    | 0.0006905918367346938  | 0.0028469387755102045 | 1.2195121951219513e-05 |  0.00118974358974359  |  0.623182345911963  |  0.15579558647799074  |
| Parallel |    8    |  0.009727029411764706  |  0.06489855072463768  | 0.00041081081081081086 |  0.010525925925925926 | 0.04424420063575195 | 0.0055305250794689936 |
| Parallel |    16   | 0.0019705939086294413  |  0.006453237410071942 |  0.000516778523489933  |  0.003041450777202073 | 0.21839336811068233 |  0.013649585506917646 |
| Parallel |    32   |  0.003620907216494845  |  0.009964788732394366 |  0.00662857142857143   |  0.005075675675675675 | 0.11885547327020014 | 0.0037142335396937545 |
