nThread;timeInt;user;real;sys;pCPU
2;0.000461;0.002;0.001;0.000;145.17
2;0.000491;0.002;0.001;0.000;144.01
2;0.000475;0.002;0.001;0.000;142.05
2;0.000439;0.002;0.001;0.000;144.61
2;0.000460;0.000;0.001;0.001;145.67
2;0.000564;0.002;0.001;0.000;141.40
2;0.000445;0.000;0.001;0.002;142.13
2;0.000462;0.002;0.001;0.000;146.81
2;0.000493;0.002;0.001;0.000;140.22
2;0.000486;0.002;0.001;0.000;145.01
2;0.000457;0.002;0.001;0.000;143.14
2;0.000435;0.002;0.001;0.000;143.73
2;0.000465;0.002;0.001;0.000;144.83
2;0.000471;0.000;0.001;0.002;145.33
2;0.000472;0.002;0.001;0.000;143.52
2;0.000471;0.002;0.001;0.000;147.88
2;0.000471;0.002;0.001;0.000;144.61
2;0.000462;0.002;0.001;0.000;141.13
2;0.000431;0.001;0.001;0.000;141.34
2;0.000469;0.002;0.001;0.000;144.68
2;0.000483;0.002;0.001;0.000;141.21
2;0.000582;0.002;0.001;0.000;151.27
2;0.000503;0.002;0.001;0.000;145.91
2;0.000444;0.002;0.001;0.000;145.25
2;0.000487;0.002;0.001;0.000;139.85
2;0.000476;0.002;0.001;0.000;144.53
2;0.000482;0.002;0.001;0.000;148.23
2;0.000471;0.000;0.001;0.002;144.96
2;0.000520;0.002;0.001;0.000;145.22
2;0.000481;0.002;0.001;0.000;145.26
2;0.006640;0.006;0.008;0.003;108.70
2;0.000685;0.000;0.002;0.002;145.89
2;0.000465;0.002;0.001;0.000;139.42
2;0.000478;0.002;0.001;0.000;144.69
2;0.000597;0.002;0.001;0.000;146.84
2;0.000453;0.002;0.001;0.000;145.16
2;0.000466;0.000;0.001;0.002;144.01
2;0.000479;0.002;0.001;0.000;142.93
2;0.000458;0.001;0.001;0.001;146.04
2;0.000479;0.002;0.001;0.000;141.81
2;0.000491;0.002;0.001;0.000;138.16
2;0.000482;0.002;0.001;0.000;143.62
2;0.000462;0.002;0.001;0.000;142.73
2;0.000556;0.002;0.001;0.000;133.49
2;0.000493;0.002;0.001;0.000;144.76
2;0.000478;0.002;0.001;0.000;144.91
2;0.000580;0.002;0.001;0.000;147.66
2;0.000525;0.002;0.001;0.000;142.50
2;0.000456;0.001;0.001;0.001;145.67
2;0.000471;0.002;0.002;0.000;96.48
2;0.000473;0.001;0.001;0.001;143.48
2;0.000469;0.002;0.001;0.000;143.80
2;0.000486;0.002;0.001;0.000;141.42
2;0.000491;0.002;0.001;0.000;144.03
2;0.000471;0.002;0.001;0.000;141.63
2;0.000487;0.002;0.001;0.000;143.45
2;0.000469;0.002;0.001;0.000;144.69
2;0.000490;0.002;0.001;0.000;132.91
2;0.000466;0.002;0.001;0.000;143.25
2;0.000441;0.002;0.001;0.000;144.69
2;0.000536;0.002;0.001;0.000;146.00
2;0.000486;0.002;0.001;0.000;142.98
2;0.000473;0.002;0.001;0.000;145.12
2;0.000471;0.002;0.001;0.000;144.10
2;0.000462;0.000;0.001;0.002;143.10
2;0.000480;0.002;0.001;0.000;146.47
