nThread;timeInt;user;real;sys;pCPU
32;0.036512;0.391;0.229;0.004;172.87
32;0.036700;0.369;0.229;0.016;168.19
32;0.045462;0.395;0.237;0.012;171.33
32;0.028823;0.382;0.244;0.013;161.73
32;0.033020;0.353;0.225;0.031;170.41
32;0.029616;0.351;0.221;0.020;167.24
32;0.033734;0.354;0.227;0.016;162.72
32;0.035937;0.381;0.229;0.012;171.46
32;0.035735;0.356;0.230;0.018;162.29
32;0.048042;0.384;0.240;0.043;177.60
32;0.040305;0.372;0.233;0.028;171.16
32;0.032159;0.368;0.225;0.016;170.44
32;0.034890;0.361;0.227;0.017;166.77
32;0.031984;0.373;0.224;0.008;170.00
32;0.036668;0.381;0.229;0.032;181.06
32;0.031799;0.358;0.225;0.011;164.12
32;0.031247;0.374;0.223;0.008;171.18
32;0.031512;0.360;0.223;0.016;168.18
32;0.044634;0.461;0.237;0.016;201.55
32;0.036418;0.376;0.229;0.030;177.41
32;0.037769;0.383;0.230;0.019;174.85
32;0.033472;0.391;0.226;0.008;176.71
32;0.030558;0.351;0.223;0.029;170.09
32;0.036504;0.387;0.229;0.004;171.34
32;0.036503;0.383;0.228;0.008;170.98
32;0.036397;0.373;0.228;0.017;171.00
32;0.040167;0.373;0.232;0.008;163.94
32;0.032803;0.366;0.225;0.020;171.21
32;0.040115;0.389;0.233;0.012;172.12
32;0.032966;0.383;0.225;0.000;169.74
32;0.032718;0.367;0.226;0.015;169.19
32;0.025154;0.342;0.217;0.008;161.29
32;0.028591;0.349;0.221;0.020;167.22
32;0.035098;0.380;0.227;0.008;171.11
32;0.040198;0.379;0.232;0.023;173.37
32;0.040318;0.380;0.232;0.012;168.40
32;0.035414;0.388;0.228;0.021;179.67
32;0.037022;0.371;0.229;0.012;167.43
32;0.031776;0.366;0.225;0.016;169.75
32;0.034597;0.382;0.227;0.015;175.52
32;0.036850;0.382;0.229;0.016;173.99
32;0.037271;0.371;0.231;0.004;162.46
32;0.032195;0.351;0.225;0.023;166.82
32;0.034150;0.380;0.228;0.008;169.83
32;0.033404;0.379;0.226;0.009;171.16
32;0.028416;0.364;0.222;0.008;167.68
32;0.034372;0.361;0.227;0.017;166.03
32;0.035126;0.372;0.228;0.004;164.86
32;0.031192;0.355;0.223;0.018;166.81
32;0.029389;0.337;0.221;0.033;167.43
32;0.029230;0.348;0.222;0.011;161.76
32;0.035013;0.381;0.228;0.004;169.11
32;0.037006;0.477;0.328;0.016;150.46
32;0.037189;0.377;0.231;0.020;171.64
32;0.034769;0.361;0.229;0.028;169.88
32;0.039007;0.397;0.232;0.008;174.36
32;0.033513;0.370;0.226;0.012;168.59
32;0.031794;0.367;0.225;0.012;168.42
32;0.034510;0.378;0.227;0.012;171.67
32;0.039234;0.358;0.232;0.026;165.65
32;0.033793;0.370;0.226;0.009;167.52
32;0.044608;0.379;0.237;0.042;177.92
32;0.035652;0.369;0.228;0.021;171.24
32;0.038497;0.387;0.231;0.020;176.63
32;0.036771;0.380;0.230;0.014;171.16
32;0.031329;0.366;0.227;0.024;171.86
32;0.031834;0.365;0.225;0.016;169.37
32;0.034583;0.356;0.227;0.012;161.92
32;0.034987;0.380;0.227;0.008;170.76
32;0.040620;0.384;0.233;0.013;170.78
32;0.030513;0.369;0.223;0.008;169.44
32;0.030654;0.370;0.225;0.004;166.17
32;0.027526;0.362;0.222;0.013;168.89
32;0.028314;0.367;0.221;0.004;167.76
32;0.042305;0.405;0.234;0.012;178.25
