nThread;timeInt;user;real;sys;pCPU
16;0.009553;0.226;0.199;0.017;122.28
16;0.009407;0.228;0.199;0.012;121.19
16;0.009465;0.208;0.201;0.033;120.03
16;0.009582;0.239;0.199;0.004;122.34
16;0.009769;0.228;0.199;0.015;122.36
16;0.010513;0.229;0.200;0.012;120.14
16;0.009526;0.235;0.199;0.008;122.06
16;0.009786;0.216;0.199;0.027;121.95
16;0.010143;0.227;0.200;0.013;119.84
16;0.010179;0.217;0.199;0.023;120.47
16;0.009540;0.213;0.199;0.030;122.27
16;0.009945;0.222;0.199;0.017;119.53
16;0.010235;0.228;0.200;0.013;120.66
16;0.009588;0.224;0.199;0.017;121.08
16;0.009522;0.228;0.199;0.013;121.14
16;0.010321;0.229;0.200;0.012;120.73
16;0.009679;0.232;0.199;0.011;122.30
16;0.010346;0.240;0.200;0.000;120.34
16;0.009444;0.226;0.199;0.015;121.25
16;0.009535;0.239;0.199;0.004;122.28
16;0.009391;0.224;0.199;0.017;121.22
16;0.009533;0.231;0.199;0.012;122.13
16;0.009341;0.228;0.199;0.012;120.81
16;0.010112;0.228;0.200;0.013;120.86
16;0.009549;0.213;0.199;0.030;122.17
16;0.009586;0.235;0.199;0.009;122.33
16;0.009572;0.243;0.199;0.000;121.97
16;0.009454;0.235;0.199;0.008;122.16
16;0.009721;0.241;0.199;0.004;122.78
16;0.009475;0.234;0.199;0.008;121.24
16;0.010406;0.233;0.200;0.008;120.94
16;0.009962;0.224;0.199;0.017;120.84
16;0.011470;0.234;0.201;0.008;120.67
16;0.010780;0.228;0.201;0.011;118.79
16;0.009710;0.235;0.199;0.008;121.88
16;0.009370;0.233;0.199;0.008;121.14
16;0.009911;0.229;0.199;0.013;121.16
16;0.009601;0.228;0.199;0.013;120.80
16;0.009454;0.237;0.199;0.004;121.31
16;0.010268;0.233;0.200;0.008;120.79
16;0.009396;0.221;0.199;0.019;120.94
16;0.009455;0.201;0.199;0.040;121.24
16;0.009617;0.223;0.199;0.021;122.44
16;0.009614;0.229;0.199;0.013;121.70
16;0.009529;0.243;0.200;0.000;121.81
