nThread;timeInt;user;real;sys;pCPU
1;0.023435;0.209;0.213;0.004;100.01
1;0.023599;0.213;0.212;0.000;100.01
1;0.023309;0.204;0.212;0.008;100.01
1;0.023233;0.200;0.212;0.012;100.01
1;0.023365;0.196;0.212;0.016;100.01
1;0.023073;0.188;0.212;0.024;100.01
1;0.023101;0.204;0.212;0.008;100.01
1;0.023028;0.204;0.212;0.008;100.01
1;0.023065;0.200;0.212;0.012;100.01
1;0.023027;0.208;0.212;0.004;100.01
1;0.023155;0.196;0.212;0.016;100.01
1;0.023270;0.208;0.212;0.004;100.01
1;0.025321;0.206;0.214;0.008;100.02
1;0.023475;0.208;0.212;0.004;100.02
1;0.023338;0.208;0.212;0.004;100.01
1;0.023115;0.212;0.212;0.000;100.02
1;0.025759;0.207;0.214;0.008;100.01
1;0.023394;0.196;0.212;0.016;100.01
1;0.023506;0.204;0.212;0.008;100.01
1;0.023300;0.212;0.212;0.000;100.01
1;0.023951;0.213;0.213;0.000;100.02
1;0.023281;0.204;0.212;0.008;100.01
1;0.023677;0.197;0.213;0.016;100.01
1;0.023125;0.204;0.212;0.008;100.01
1;0.023123;0.192;0.212;0.020;100.01
1;0.023251;0.200;0.212;0.012;100.01
1;0.023040;0.204;0.212;0.008;100.01
1;0.023151;0.204;0.212;0.008;100.01
1;0.023057;0.200;0.212;0.012;100.01
1;0.023216;0.204;0.212;0.008;100.02
1;0.023117;0.200;0.213;0.012;99.85
1;0.023493;0.204;0.212;0.008;100.01
1;0.023507;0.197;0.213;0.016;100.01
1;0.023347;0.200;0.212;0.012;100.01
1;0.023415;0.200;0.212;0.012;100.01
1;0.023280;0.205;0.213;0.008;99.83
1;0.023053;0.204;0.212;0.008;100.01
1;0.023437;0.209;0.213;0.004;100.01
1;0.023186;0.201;0.212;0.012;100.01
1;0.023158;0.200;0.212;0.012;100.01
1;0.023278;0.195;0.215;0.020;100.01
1;0.023371;0.201;0.213;0.012;100.01
1;0.023747;0.201;0.213;0.012;100.01
1;0.023144;0.188;0.212;0.024;100.01
1;0.023575;0.200;0.212;0.012;100.01
1;0.023137;0.204;0.212;0.008;100.01
1;0.023505;0.209;0.213;0.004;100.00
1;0.023369;0.209;0.213;0.004;100.01
1;0.023145;0.200;0.212;0.012;100.01
1;0.023483;0.197;0.213;0.016;99.85
1;0.023693;0.201;0.213;0.012;99.85
1;0.023132;0.204;0.212;0.008;100.01
1;0.023644;0.209;0.212;0.004;100.01
1;0.024475;0.197;0.213;0.016;100.01
1;0.023404;0.204;0.212;0.008;100.01
1;0.023232;0.204;0.212;0.008;100.01
1;0.023597;0.204;0.212;0.008;100.01
1;0.023195;0.196;0.212;0.016;100.01
1;0.023205;0.200;0.213;0.012;99.85
1;0.024169;0.209;0.213;0.004;100.00
1;0.023093;0.192;0.212;0.020;100.01
1;0.023085;0.208;0.212;0.004;100.01
1;0.023840;0.205;0.213;0.008;100.01
1;0.023347;0.204;0.212;0.008;100.01
