nThread;timeInt;user;real;sys;pCPU
8;0.008955;0.268;0.199;0.008;138.90
8;0.008911;0.275;0.199;0.000;138.62
8;0.008925;0.260;0.199;0.016;138.84
8;0.009069;0.266;0.200;0.012;138.92
8;0.009050;0.253;0.199;0.023;139.18
8;0.009393;0.267;0.200;0.012;139.27
8;0.008994;0.257;0.199;0.019;138.98
8;0.009027;0.261;0.199;0.016;139.15
8;0.008990;0.267;0.199;0.009;139.07
8;0.008934;0.264;0.198;0.012;138.90
8;0.008867;0.244;0.199;0.031;138.56
8;0.008999;0.265;0.199;0.012;138.99
8;0.008962;0.268;0.198;0.008;138.94
8;0.009044;0.273;0.199;0.004;139.15
8;0.008883;0.248;0.199;0.027;138.78
8;0.009030;0.238;0.199;0.039;139.20
8;0.008898;0.271;0.199;0.004;138.60
8;0.008947;0.264;0.200;0.013;138.89
8;0.008924;0.264;0.198;0.012;138.88
8;0.008850;0.236;0.198;0.039;138.49
8;0.008981;0.265;0.199;0.012;138.99
8;0.008955;0.264;0.199;0.012;139.00
8;0.008974;0.268;0.199;0.008;138.95
8;0.009006;0.269;0.199;0.008;139.09
8;0.008947;0.282;0.222;0.017;134.73
8;0.008880;0.271;0.199;0.004;138.56
8;0.008879;0.260;0.198;0.016;138.73
8;0.008993;0.241;0.199;0.035;138.75
8;0.008883;0.301;0.228;0.004;133.50
8;0.008975;0.268;0.199;0.008;139.10
8;0.008952;0.267;0.199;0.009;138.83
8;0.008964;0.276;0.198;0.000;138.96
8;0.008901;0.268;0.198;0.008;138.75
8;0.008999;0.268;0.199;0.008;139.12
8;0.008939;0.263;0.199;0.013;138.88
8;0.008915;0.268;0.199;0.008;138.82
8;0.008991;0.264;0.199;0.012;139.02
8;0.008977;0.267;0.198;0.009;139.01
8;0.008940;0.272;0.199;0.004;138.88
8;0.008897;0.268;0.199;0.008;138.77
8;0.009024;0.257;0.199;0.019;139.12
8;0.008959;0.271;0.198;0.004;138.89
8;0.009019;0.265;0.199;0.012;139.18
8;0.008883;0.264;0.199;0.012;138.64
