nThread;timeInt;user;real;sys;pCPU
4;0.008640;0.220;0.197;0.008;115.28
4;0.009053;0.212;0.198;0.017;115.90
4;0.008722;0.212;0.197;0.016;115.45
4;0.009036;0.221;0.198;0.008;116.01
4;0.008646;0.212;0.197;0.015;115.31
4;0.008783;0.216;0.198;0.012;115.50
4;0.008698;0.216;0.197;0.012;115.36
4;0.008744;0.224;0.198;0.004;115.42
4;0.008908;0.221;0.198;0.008;115.64
4;0.008734;0.216;0.198;0.012;115.43
4;0.008906;0.221;0.198;0.008;115.66
4;0.008978;0.221;0.198;0.008;115.76
4;0.008805;0.209;0.198;0.019;115.54
4;0.008998;0.225;0.198;0.004;115.80
4;0.008721;0.220;0.198;0.008;115.43
4;0.008929;0.208;0.198;0.021;115.71
4;0.008797;0.225;0.198;0.004;115.56
4;0.008886;0.229;0.198;0.000;115.64
4;0.008737;0.216;0.198;0.012;115.45
4;0.008764;0.224;0.198;0.004;115.30
4;0.008692;0.212;0.198;0.015;115.38
4;0.008817;0.220;0.198;0.008;115.50
4;0.008846;0.217;0.198;0.012;115.57
4;0.008197;0.218;0.197;0.008;114.63
4;0.008782;0.226;0.200;0.004;115.24
4;0.009051;0.225;0.198;0.004;115.86
4;0.008740;0.224;0.198;0.004;115.40
4;0.008685;0.203;0.197;0.024;115.38
4;0.008705;0.216;0.197;0.012;115.36
4;0.009014;0.214;0.198;0.016;115.89
4;0.008654;0.228;0.197;0.000;115.30
4;0.008768;0.224;0.198;0.004;115.46
4;0.008729;0.212;0.198;0.016;115.46
4;0.008827;0.216;0.198;0.012;115.54
4;0.008629;0.212;0.197;0.016;115.25
4;0.008940;0.225;0.198;0.004;115.74
4;0.008721;0.217;0.198;0.012;115.18
4;0.008710;0.205;0.198;0.023;115.38
4;0.008556;0.215;0.197;0.012;115.14
4;0.008762;0.224;0.197;0.004;115.44
4;0.008791;0.209;0.198;0.020;115.47
4;0.008795;0.248;0.221;0.004;113.84
4;0.008719;0.248;0.226;0.008;113.43
4;0.008957;0.206;0.198;0.023;115.73
4;0.008815;0.220;0.198;0.008;115.54
4;0.008801;0.217;0.198;0.012;115.53
4;0.008736;0.228;0.197;0.000;115.44
4;0.008706;0.216;0.197;0.012;115.35
4;0.008902;0.229;0.198;0.000;115.66
4;0.008965;0.221;0.198;0.008;115.76
4;0.008546;0.215;0.197;0.012;115.15
4;0.008928;0.217;0.198;0.012;115.70
4;0.008898;0.216;0.198;0.012;115.65
4;0.008734;0.224;0.197;0.004;115.42
4;0.008727;0.220;0.197;0.008;115.42
4;0.008837;0.219;0.197;0.008;115.52
4;0.008711;0.224;0.197;0.004;115.40
4;0.008706;0.219;0.197;0.008;115.36
4;0.008701;0.216;0.197;0.012;115.41
4;0.008759;0.228;0.197;0.000;115.44
4;0.008728;0.216;0.197;0.012;115.43
4;0.008651;0.220;0.197;0.008;115.28
4;0.008703;0.228;0.197;0.000;115.38
4;0.008805;0.204;0.197;0.024;115.56
4;0.008727;0.220;0.197;0.008;115.43
4;0.008721;0.209;0.197;0.019;115.42
4;0.008777;0.220;0.197;0.008;115.49
4;0.008735;0.212;0.197;0.015;115.41
4;0.008948;0.225;0.198;0.004;115.75
4;0.008880;0.221;0.198;0.008;115.61
4;0.008717;0.228;0.198;0.000;115.37
4;0.008748;0.212;0.197;0.015;115.46
4;0.008726;0.216;0.197;0.012;115.44
4;0.008877;0.220;0.198;0.008;115.61
4;0.008673;0.220;0.197;0.008;115.33
4;0.008720;0.219;0.197;0.008;115.36
4;0.008889;0.225;0.198;0.004;115.65
4;0.008860;0.220;0.197;0.008;115.60
4;0.008679;0.220;0.197;0.008;115.38
4;0.008616;0.227;0.197;0.000;115.26
4;0.008755;0.217;0.198;0.012;115.24
4;0.008675;0.224;0.198;0.004;115.10
4;0.008702;0.219;0.201;0.012;114.95
4;0.008943;0.225;0.199;0.004;115.42
4;0.008979;0.214;0.199;0.016;115.51
4;0.008986;0.218;0.199;0.012;115.52
4;0.008742;0.224;0.198;0.004;115.20
4;0.008668;0.212;0.197;0.016;115.40
4;0.009021;0.221;0.198;0.008;115.60
4;0.008607;0.215;0.198;0.012;114.95
4;0.008824;0.217;0.198;0.012;115.28
4;0.008934;0.214;0.199;0.016;115.48
4;0.008759;0.212;0.198;0.017;115.22
4;0.008791;0.213;0.198;0.015;115.22
4;0.008893;0.202;0.198;0.027;115.41
4;0.008723;0.216;0.198;0.013;115.16
4;0.008886;0.210;0.198;0.019;115.39
4;0.008730;0.194;0.198;0.035;115.23
4;0.008774;0.220;0.198;0.008;115.39
4;0.008675;0.220;0.198;0.008;115.12
4;0.008809;0.229;0.198;0.000;115.29
4;0.008739;0.224;0.198;0.004;115.20
4;0.008810;0.213;0.198;0.015;115.30
4;0.008757;0.228;0.198;0.000;115.21
4;0.008861;0.225;0.198;0.004;115.36
4;0.008731;0.217;0.198;0.012;115.19
4;0.008749;0.229;0.198;0.000;115.33
4;0.008822;0.221;0.198;0.008;115.31
4;0.008801;0.221;0.198;0.008;115.28
4;0.008779;0.224;0.198;0.004;115.17
4;0.008733;0.209;0.198;0.019;115.20
4;0.008792;0.228;0.197;0.000;115.51
4;0.008754;0.216;0.198;0.012;115.51
4;0.008749;0.224;0.198;0.004;115.47
4;0.008947;0.225;0.198;0.004;115.74
4;0.008709;0.228;0.198;0.000;115.36
4;0.008850;0.205;0.197;0.023;115.59
4;0.008563;0.219;0.197;0.008;115.17
4;0.008818;0.221;0.197;0.008;115.56
4;0.008713;0.212;0.197;0.016;115.41
4;0.009051;0.222;0.198;0.008;115.86
4;0.008913;0.216;0.198;0.012;115.67
4;0.008864;0.221;0.198;0.008;115.61
4;0.008830;0.220;0.198;0.008;115.56
4;0.008939;0.225;0.198;0.004;115.74
4;0.008714;0.228;0.197;0.000;115.40
