nThread;timeInt;user;real;sys;pCPU
0;0.023878;0.209;0.213;0.004;100.02
0;0.025548;0.206;0.214;0.008;100.02
0;0.023299;0.212;0.212;0.000;100.01
0;0.025384;0.198;0.214;0.016;100.02
0;0.025330;0.206;0.214;0.008;100.02
0;0.025970;0.202;0.215;0.012;100.02
0;0.023161;0.212;0.212;0.000;100.02
0;0.023205;0.212;0.212;0.000;100.02
0;0.023093;0.200;0.212;0.012;100.01
0;0.023201;0.200;0.212;0.012;100.02
0;0.023293;0.200;0.212;0.012;100.02
0;0.023162;0.200;0.212;0.012;100.02
0;0.023118;0.197;0.212;0.016;100.02
0;0.023195;0.208;0.212;0.004;100.02
0;0.023378;0.204;0.212;0.008;100.02
0;0.023160;0.196;0.212;0.016;100.02
0;0.023233;0.204;0.212;0.008;100.01
0;0.023369;0.208;0.212;0.004;100.02
0;0.023477;0.211;0.215;0.004;100.02
0;0.023196;0.208;0.212;0.004;100.02
0;0.023047;0.204;0.212;0.008;100.01
0;0.023381;0.204;0.212;0.008;100.01
0;0.023719;0.197;0.213;0.016;100.01
0;0.023127;0.200;0.212;0.012;100.02
0;0.023219;0.200;0.212;0.012;100.02
0;0.023068;0.196;0.212;0.016;100.02
0;0.023005;0.208;0.212;0.004;100.01
0;0.023764;0.197;0.213;0.016;100.01
0;0.023084;0.208;0.212;0.004;100.02
0;0.023450;0.196;0.212;0.016;100.02
0;0.023182;0.212;0.212;0.000;100.02
0;0.023221;0.192;0.212;0.020;100.02
0;0.022964;0.200;0.212;0.012;100.02
0;0.024023;0.205;0.213;0.008;100.02
0;0.023235;0.204;0.212;0.008;100.02
0;0.023318;0.204;0.212;0.008;100.02
0;0.023349;0.208;0.212;0.004;100.02
0;0.023229;0.212;0.212;0.000;100.02
0;0.023025;0.196;0.212;0.016;100.01
0;0.023033;0.204;0.212;0.008;100.02
0;0.023018;0.200;0.212;0.012;100.02
0;0.023306;0.188;0.212;0.024;100.02
0;0.023062;0.203;0.214;0.012;100.02
0;0.023382;0.204;0.212;0.008;100.02
0;0.023045;0.208;0.212;0.004;100.01
0;0.023121;0.200;0.212;0.012;100.01
0;0.023065;0.204;0.212;0.008;100.01
0;0.023332;0.212;0.212;0.000;100.02
