nThread;timeInt;user;real;sys;pCPU
8;0.000643;0.006;0.001;0.000;397.20
8;0.000649;0.006;0.001;0.000;399.31
8;0.004021;0.029;0.005;0.000;609.67
8;0.000650;0.006;0.001;0.000;400.33
8;0.000670;0.005;0.001;0.001;407.42
8;0.003427;0.025;0.004;0.000;597.42
8;0.000636;0.006;0.001;0.000;395.31
8;0.000657;0.000;0.002;0.006;396.13
8;0.000645;0.006;0.001;0.000;395.94
8;0.000649;0.006;0.001;0.000;399.38
8;0.004325;0.032;0.005;0.000;615.77
8;0.003032;0.023;0.004;0.000;585.00
8;0.000896;0.008;0.002;0.000;433.69
8;0.000967;0.008;0.002;0.000;453.63
8;0.000648;0.006;0.001;0.000;399.32
8;0.005578;0.040;0.006;0.000;631.88
8;0.001773;0.000;0.003;0.013;521.48
8;0.000656;0.006;0.001;0.000;401.21
8;0.000645;0.006;0.001;0.000;397.00
8;0.000651;0.000;0.001;0.006;397.22
8;0.000639;0.006;0.001;0.000;397.03
8;0.000658;0.003;0.001;0.003;405.43
8;0.000653;0.006;0.001;0.000;395.59
8;0.005439;0.039;0.006;0.000;629.33
8;0.000632;0.006;0.001;0.000;392.84
8;0.000688;0.006;0.001;0.000;414.44
8;0.003426;0.025;0.004;0.000;591.91
8;0.000635;0.006;0.001;0.000;394.00
8;0.001239;0.010;0.002;0.000;483.26
8;0.000647;0.006;0.001;0.000;399.30
8;0.000643;0.000;0.001;0.006;393.98
8;0.003775;0.028;0.005;0.000;602.58
8;0.010901;0.078;0.012;0.000;662.08
8;0.000662;0.006;0.001;0.000;403.20
8;0.005359;0.039;0.006;0.000;627.60
8;0.000649;0.006;0.001;0.000;395.58
8;0.000654;0.006;0.001;0.000;399.93
8;0.000648;0.006;0.001;0.000;399.93
8;0.005572;0.040;0.006;0.000;622.82
8;0.000653;0.006;0.001;0.000;405.75
8;0.000682;0.006;0.002;0.000;408.63
8;0.000658;0.006;0.001;0.000;406.73
8;0.000643;0.006;0.001;0.000;398.42
8;0.002116;0.016;0.003;0.000;549.18
8;0.000666;0.006;0.001;0.000;399.59
8;0.000649;0.006;0.001;0.000;396.51
8;0.001119;0.009;0.002;0.000;476.51
8;0.000652;0.006;0.001;0.000;398.36
8;0.000691;0.006;0.002;0.000;409.82
8;0.000639;0.006;0.001;0.000;402.23
8;0.000635;0.006;0.001;0.000;398.00
8;0.004275;0.031;0.005;0.000;612.91
8;0.000647;0.006;0.002;0.000;377.24
8;0.000656;0.006;0.001;0.000;398.18
8;0.000643;0.006;0.001;0.000;397.47
8;0.001848;0.014;0.003;0.000;532.04
8;0.003033;0.022;0.004;0.000;587.25
8;0.001655;0.013;0.002;0.000;513.55
8;0.004275;0.031;0.005;0.000;615.29
8;0.000646;0.006;0.001;0.000;399.17
8;0.000674;0.000;0.001;0.006;401.40
8;0.000653;0.006;0.001;0.000;401.36
8;0.009913;0.071;0.011;0.000;659.11
8;0.000650;0.006;0.001;0.000;398.84
8;0.001292;0.010;0.002;0.000;490.63
8;0.000643;0.006;0.001;0.000;398.68
8;0.005243;0.038;0.006;0.000;627.37
8;0.000652;0.006;0.001;0.000;399.59
8;0.009149;0.065;0.010;0.000;656.63
8;0.000648;0.006;0.001;0.000;396.94
8;0.000752;0.007;0.002;0.000;426.71
8;0.000643;0.006;0.001;0.000;398.42
8;0.000646;0.006;0.001;0.000;404.17
8;0.000637;0.006;0.002;0.000;376.14
8;0.005933;0.043;0.007;0.000;630.50
8;0.000645;0.006;0.001;0.000;396.17
8;0.000660;0.006;0.001;0.000;405.55
8;0.000634;0.006;0.001;0.000;398.13
8;0.009661;0.069;0.011;0.000;656.74
8;0.000667;0.006;0.001;0.000;400.73
8;0.000652;0.006;0.001;0.000;401.42
8;0.000639;0.006;0.001;0.000;403.01
8;0.001166;0.009;0.002;0.000;456.09
8;0.000660;0.006;0.001;0.000;401.01
8;0.001470;0.012;0.002;0.000;516.56
8;0.000650;0.006;0.001;0.000;407.31
8;0.000648;0.000;0.001;0.006;399.24
8;0.011440;0.077;0.012;0.000;631.64
8;0.003123;0.023;0.004;0.000;588.35
8;0.000642;0.006;0.001;0.000;397.68
8;0.001703;0.013;0.003;0.000;491.04
8;0.000661;0.006;0.001;0.000;401.14
8;0.000643;0.006;0.001;0.000;394.91
8;0.000640;0.006;0.001;0.000;395.40
8;0.005139;0.037;0.006;0.000;627.59
8;0.002875;0.022;0.004;0.000;581.37
8;0.000649;0.006;0.001;0.000;397.67
8;0.000728;0.006;0.002;0.000;417.07
8;0.000646;0.006;0.001;0.000;398.89
8;0.001647;0.013;0.003;0.000;505.52
8;0.000652;0.006;0.001;0.000;395.79
8;0.000704;0.006;0.002;0.000;412.11
8;0.000644;0.006;0.001;0.000;396.92
8;0.005686;0.041;0.006;0.000;632.11
8;0.000661;0.006;0.001;0.000;398.64
8;0.000654;0.006;0.001;0.000;403.75
8;0.000645;0.006;0.001;0.000;392.72
8;0.000648;0.006;0.001;0.000;400.54
8;0.000632;0.006;0.001;0.000;394.84
8;0.001586;0.000;0.002;0.012;493.28
8;0.000647;0.006;0.001;0.000;398.30
8;0.000643;0.006;0.001;0.000;399.52
8;0.004148;0.026;0.005;0.004;613.05
8;0.000650;0.006;0.001;0.000;397.20
8;0.009269;0.063;0.010;0.003;655.68
8;0.003054;0.023;0.004;0.000;586.44
8;0.000652;0.006;0.001;0.000;402.41
8;0.001530;0.003;0.002;0.009;490.20
8;0.002485;0.019;0.003;0.000;565.98
8;0.003025;0.022;0.004;0.000;585.39
8;0.000644;0.006;0.001;0.000;397.27
8;0.009283;0.066;0.010;0.000;655.59
8;0.000633;0.006;0.001;0.000;393.29
8;0.000630;0.000;0.001;0.006;395.11
8;0.008825;0.063;0.010;0.000;652.46
8;0.000648;0.006;0.001;0.000;400.40
8;0.000641;0.006;0.001;0.000;392.39
8;0.000634;0.006;0.001;0.000;395.20
8;0.000649;0.002;0.001;0.004;400.34
8;0.001753;0.013;0.003;0.000;524.41
8;0.000640;0.006;0.001;0.000;396.69
8;0.000639;0.006;0.001;0.000;399.03
8;0.000648;0.006;0.001;0.000;400.94
8;0.009823;0.070;0.011;0.000;655.69
8;0.004367;0.028;0.005;0.004;614.70
8;0.000652;0.006;0.001;0.000;394.00
8;0.000654;0.006;0.001;0.000;404.23
8;0.004823;0.035;0.006;0.000;619.54
8;0.009143;0.065;0.013;0.005;539.32
8;0.006909;0.045;0.011;0.009;512.20
8;0.007132;0.029;0.011;0.026;516.21
8;0.002161;0.019;0.005;0.000;412.36
8;0.004730;0.033;0.007;0.005;512.93
8;0.003646;0.025;0.006;0.004;473.37
8;0.002157;0.019;0.005;0.000;412.77
8;0.004915;0.034;0.007;0.005;519.79
8;0.005717;0.041;0.009;0.003;520.02
8;0.002124;0.000;0.005;0.018;408.88
8;0.002171;0.000;0.005;0.019;413.82
8;0.002543;0.022;0.005;0.000;414.45
8;0.002107;0.000;0.005;0.018;410.80
8;0.002135;0.003;0.005;0.017;408.64
8;0.002196;0.020;0.005;0.000;417.72
8;0.002134;0.000;0.005;0.019;407.01
8;0.004251;0.008;0.007;0.026;471.90
8;0.002209;0.000;0.005;0.019;413.47
8;0.002134;0.019;0.005;0.000;410.31
8;0.002121;0.000;0.005;0.019;411.91
8;0.002137;0.000;0.005;0.019;412.15
8;0.005222;0.040;0.008;0.000;526.94
8;0.002160;0.007;0.005;0.012;414.01
8;0.002204;0.020;0.005;0.000;419.20
8;0.003967;0.032;0.007;0.000;477.84
8;0.002116;0.010;0.005;0.009;406.98
8;0.002212;0.016;0.005;0.004;414.31
8;0.002167;0.019;0.005;0.000;413.85
8;0.002247;0.000;0.005;0.019;417.73
8;0.005476;0.029;0.008;0.012;512.69
8;0.002167;0.000;0.005;0.019;412.49
8;0.002196;0.007;0.005;0.013;415.11
8;0.002104;0.019;0.005;0.000;411.43
8;0.002109;0.000;0.005;0.018;409.45
8;0.003367;0.028;0.006;0.000;459.24
8;0.002153;0.010;0.005;0.009;411.12
8;0.002102;0.000;0.005;0.019;401.18
8;0.004940;0.034;0.008;0.004;501.54
8;0.002120;0.000;0.005;0.019;408.31
8;0.002140;0.019;0.005;0.000;411.71
8;0.002154;0.019;0.005;0.000;416.77
8;0.002138;0.000;0.005;0.019;409.65
8;0.005312;0.039;0.008;0.003;527.54
8;0.002166;0.010;0.005;0.009;410.24
8;0.002148;0.007;0.005;0.012;409.21
8;0.003998;0.032;0.007;0.000;478.19
8;0.002197;0.003;0.005;0.017;419.79
8;0.002193;0.010;0.005;0.009;412.24
8;0.002244;0.017;0.005;0.002;417.06
8;0.002290;0.020;0.005;0.000;424.74
8;0.005631;0.019;0.008;0.023;503.44
8;0.002187;0.008;0.005;0.012;417.27
8;0.002176;0.000;0.005;0.019;411.77
8;0.002128;0.019;0.005;0.000;408.52
8;0.002159;0.019;0.005;0.000;415.34
8;0.003397;0.025;0.006;0.003;467.93
8;0.002173;0.019;0.005;0.000;413.74
8;0.002135;0.007;0.005;0.012;409.28
8;0.002530;0.019;0.005;0.004;411.64
8;0.007658;0.054;0.010;0.004;568.64
8;0.002135;0.000;0.005;0.019;410.22
8;0.003959;0.000;0.007;0.032;475.06
