nThread;timeInt;user;real;sys;pCPU
32;0.006687;0.019;0.012;0.009;245.54
32;0.006445;0.019;0.011;0.009;244.84
32;0.006366;0.012;0.012;0.017;243.62
32;0.006054;0.013;0.011;0.016;261.15
32;0.006395;0.028;0.011;0.000;247.26
32;0.006913;0.009;0.012;0.020;242.45
32;0.006493;0.018;0.012;0.011;251.24
32;0.006450;0.022;0.012;0.007;243.95
32;0.006470;0.029;0.011;0.000;248.00
32;0.006404;0.012;0.011;0.017;251.46
32;0.006514;0.016;0.012;0.013;252.18
32;0.006843;0.019;0.012;0.010;241.85
32;0.006413;0.019;0.011;0.010;250.47
32;0.006306;0.024;0.011;0.005;252.75
32;0.006335;0.019;0.011;0.010;252.14
32;0.006464;0.007;0.012;0.021;244.71
32;0.006558;0.014;0.012;0.014;248.47
32;0.006366;0.023;0.011;0.006;249.57
32;0.006438;0.014;0.012;0.014;246.93
32;0.006345;0.006;0.011;0.022;247.70
32;0.006453;0.014;0.012;0.015;245.34
32;0.006574;0.019;0.012;0.010;247.42
32;0.006545;0.014;0.012;0.014;242.93
32;0.006345;0.006;0.011;0.022;246.98
32;0.006308;0.020;0.011;0.008;251.10
32;0.006322;0.028;0.011;0.000;246.71
32;0.006432;0.014;0.011;0.014;249.79
32;0.006543;0.013;0.012;0.016;249.33
32;0.006809;0.029;0.012;0.000;247.09
32;0.006343;0.012;0.012;0.017;247.25
32;0.006553;0.014;0.012;0.014;241.39
32;0.006995;0.007;0.012;0.022;237.93
32;0.006495;0.028;0.012;0.000;246.54
32;0.006627;0.028;0.012;0.000;243.10
32;0.006525;0.013;0.012;0.016;250.41
32;0.006414;0.019;0.011;0.009;249.59
32;0.006859;0.010;0.012;0.019;243.85
32;0.006352;0.029;0.011;0.000;251.10
32;0.006344;0.017;0.011;0.011;246.18
32;0.006757;0.019;0.012;0.010;243.89
32;0.006315;0.022;0.011;0.007;250.66
32;0.006707;0.024;0.012;0.005;248.12
32;0.006333;0.010;0.011;0.019;252.66
32;0.006508;0.018;0.012;0.011;249.39
32;0.006435;0.014;0.012;0.014;243.19
32;0.006382;0.019;0.011;0.009;250.31
32;0.006984;0.019;0.012;0.010;236.37
32;0.006529;0.022;0.012;0.007;248.77
32;0.006473;0.020;0.012;0.008;247.28
32;0.006680;0.019;0.012;0.010;245.22
32;0.006604;0.029;0.012;0.000;245.06
32;0.006266;0.006;0.011;0.023;251.99
32;0.006192;0.022;0.011;0.006;254.05
32;0.006410;0.029;0.011;0.000;250.33
32;0.006840;0.012;0.012;0.017;242.38
32;0.006413;0.026;0.011;0.003;250.94
32;0.006523;0.013;0.012;0.016;249.42
32;0.006650;0.007;0.013;0.021;219.28
32;0.006509;0.028;0.012;0.000;246.40
32;0.006640;0.028;0.012;0.000;235.48
32;0.006207;0.025;0.011;0.003;255.19
32;0.006391;0.019;0.011;0.009;250.09
32;0.006876;0.010;0.012;0.019;242.22
32;0.006088;0.026;0.011;0.002;255.31
32;0.007283;0.030;0.012;0.000;240.35
32;0.006263;0.029;0.011;0.000;253.23
32;0.006309;0.021;0.011;0.007;250.09
32;0.006574;0.026;0.012;0.003;247.63
32;0.006420;0.023;0.012;0.006;246.68
32;0.006517;0.028;0.012;0.000;247.95
32;0.006895;0.017;0.012;0.011;240.78
32;0.006400;0.014;0.011;0.014;250.61
32;0.006590;0.019;0.012;0.010;247.55
32;0.006912;0.015;0.012;0.014;241.54
32;0.006362;0.011;0.012;0.017;245.94
32;0.006932;0.021;0.012;0.008;242.83
32;0.006363;0.017;0.011;0.011;250.00
32;0.006914;0.010;0.012;0.019;242.93
32;0.006318;0.012;0.011;0.017;253.82
32;0.006508;0.011;0.012;0.018;252.33
32;0.006729;0.014;0.012;0.014;239.98
32;0.006425;0.017;0.012;0.011;244.24
32;0.006135;0.016;0.011;0.013;255.40
32;0.007008;0.020;0.012;0.010;240.36
32;0.006416;0.029;0.011;0.000;252.16
32;0.006790;0.006;0.012;0.023;244.22
32;0.006568;0.017;0.012;0.012;249.52
32;0.006088;0.014;0.011;0.014;258.11
32;0.006471;0.022;0.012;0.007;250.62
32;0.006344;0.018;0.011;0.011;253.81
32;0.006320;0.010;0.011;0.019;249.14
32;0.006682;0.010;0.012;0.019;244.15
32;0.006907;0.012;0.012;0.017;239.79
32;0.006807;0.019;0.012;0.009;237.25
32;0.006585;0.019;0.012;0.010;248.21
32;0.006505;0.019;0.012;0.009;247.60
32;0.006559;0.015;0.012;0.014;246.97
32;0.006312;0.010;0.011;0.019;254.14
32;0.006289;0.029;0.012;0.000;249.28
32;0.006355;0.007;0.011;0.022;253.19
32;0.006229;0.022;0.011;0.006;254.21
32;0.006724;0.015;0.012;0.014;245.18
32;0.006291;0.014;0.011;0.014;253.07
32;0.006160;0.016;0.011;0.012;251.49
32;0.006341;0.019;0.011;0.010;247.50
32;0.006208;0.028;0.011;0.000;249.42
32;0.006686;0.023;0.012;0.006;244.46
32;0.006628;0.029;0.012;0.000;243.74
32;0.006162;0.022;0.011;0.006;254.15
32;0.006284;0.018;0.011;0.011;253.31
32;0.006824;0.019;0.012;0.010;240.71
32;0.006473;0.010;0.012;0.019;246.67
32;0.006099;0.007;0.011;0.021;254.88
32;0.006204;0.019;0.011;0.010;249.29
32;0.006894;0.009;0.012;0.020;237.06
32;0.006556;0.009;0.012;0.020;244.99
32;0.006449;0.021;0.012;0.007;245.78
32;0.007208;0.015;0.012;0.015;242.72
32;0.006392;0.020;0.011;0.008;250.29
32;0.006582;0.017;0.012;0.011;248.02
32;0.006263;0.029;0.011;0.000;253.04
32;0.006523;0.013;0.012;0.016;242.51
32;0.006052;0.016;0.011;0.012;255.78
32;0.006279;0.029;0.011;0.000;253.95
32;0.006911;0.026;0.012;0.003;241.04
32;0.006028;0.016;0.011;0.012;260.03
32;0.006801;0.022;0.012;0.007;240.84
32;0.006335;0.014;0.011;0.014;248.62
32;0.006139;0.026;0.011;0.002;251.82
32;0.006640;0.019;0.012;0.010;246.07
32;0.006538;0.014;0.012;0.014;246.43
32;0.006165;0.012;0.011;0.017;256.46
32;0.007147;0.019;0.012;0.009;230.45
32;0.006572;0.019;0.012;0.010;246.86
32;0.006387;0.021;0.012;0.007;244.64
32;0.006232;0.027;0.011;0.002;255.38
32;0.006439;0.012;0.012;0.017;251.50
32;0.006796;0.029;0.012;0.000;246.18
32;0.006438;0.021;0.011;0.007;247.40
32;0.006698;0.015;0.012;0.015;246.35
32;0.006656;0.019;0.012;0.009;243.91
32;0.006462;0.029;0.011;0.000;252.80
32;0.006999;0.029;0.012;0.000;241.78
32;0.006275;0.017;0.011;0.011;253.62
32;0.006378;0.017;0.011;0.012;254.08
32;0.007127;0.010;0.012;0.019;235.94
32;0.006459;0.022;0.012;0.006;248.34
32;0.006164;0.024;0.011;0.005;255.01
32;0.006392;0.029;0.011;0.000;252.75
32;0.006723;0.021;0.012;0.007;241.82
32;0.006569;0.020;0.012;0.009;247.92
32;0.006092;0.019;0.011;0.009;253.28
32;0.006398;0.025;0.012;0.004;247.43
32;0.006156;0.010;0.011;0.019;250.86
32;0.006166;0.029;0.011;0.000;256.21
32;0.006531;0.025;0.012;0.003;245.42
32;0.006353;0.017;0.011;0.012;251.35
32;0.006398;0.019;0.011;0.009;249.27
32;0.006568;0.029;0.012;0.000;247.72
32;0.006218;0.012;0.011;0.017;249.67
32;0.007354;0.021;0.012;0.009;235.62
32;0.006228;0.022;0.011;0.007;254.74
32;0.006427;0.010;0.012;0.019;250.45
32;0.006376;0.009;0.012;0.020;244.83
32;0.006411;0.020;0.011;0.010;254.14
32;0.006614;0.014;0.012;0.014;240.37
32;0.006472;0.012;0.012;0.017;248.50
32;0.006290;0.016;0.011;0.013;251.43
32;0.006587;0.028;0.012;0.000;243.17
32;0.006380;0.023;0.012;0.006;245.98
32;0.006240;0.020;0.011;0.009;253.73
32;0.006192;0.014;0.011;0.014;252.67
32;0.006334;0.017;0.011;0.011;253.39
32;0.006518;0.012;0.012;0.017;249.27
32;0.006400;0.029;0.011;0.000;251.14
32;0.006527;0.018;0.012;0.010;245.99
32;0.006225;0.014;0.011;0.014;251.39
32;0.006312;0.029;0.011;0.000;253.55
32;0.007100;0.029;0.012;0.000;239.41
32;0.006576;0.012;0.012;0.017;248.94
32;0.006250;0.015;0.011;0.014;255.78
32;0.006931;0.022;0.012;0.007;236.43
32;0.006652;0.010;0.012;0.019;246.59
32;0.006739;0.012;0.012;0.017;243.33
32;0.006371;0.025;0.012;0.004;251.05
32;0.006718;0.019;0.012;0.010;245.21
32;0.007174;0.014;0.012;0.014;235.55
32;0.006300;0.011;0.011;0.018;252.27
32;0.006888;0.019;0.012;0.010;240.48
32;0.006625;0.023;0.012;0.006;248.03
