nThread;timeInt;user;real;sys;pCPU
16;0.002329;0.012;0.005;0.000;231.75
16;0.002277;0.011;0.005;0.000;224.91
16;0.002252;0.006;0.005;0.006;224.59
16;0.002211;0.011;0.005;0.000;224.91
16;0.002188;0.011;0.005;0.000;227.24
16;0.002201;0.011;0.005;0.000;227.82
16;0.002180;0.011;0.005;0.000;230.69
16;0.002123;0.004;0.005;0.007;232.42
16;0.002392;0.011;0.005;0.000;211.83
16;0.002201;0.011;0.005;0.000;229.07
16;0.002173;0.011;0.005;0.000;226.30
16;0.002248;0.011;0.005;0.000;226.32
16;0.002014;0.000;0.005;0.011;226.72
16;0.002060;0.008;0.005;0.004;232.71
16;0.002172;0.011;0.005;0.000;226.91
16;0.002055;0.011;0.005;0.000;232.55
16;0.002197;0.006;0.005;0.006;228.30
16;0.002244;0.003;0.005;0.008;223.09
16;0.002322;0.011;0.005;0.000;218.57
16;0.002171;0.000;0.005;0.011;222.47
16;0.002191;0.011;0.005;0.000;227.27
16;0.002241;0.011;0.005;0.000;224.97
16;0.002129;0.005;0.005;0.005;221.34
16;0.002056;0.011;0.005;0.000;232.65
16;0.002008;0.001;0.005;0.009;224.95
16;0.002244;0.011;0.005;0.000;222.51
16;0.002185;0.010;0.005;0.002;231.20
16;0.002063;0.011;0.005;0.000;225.29
16;0.002407;0.011;0.005;0.000;215.27
16;0.002155;0.004;0.005;0.007;220.71
16;0.002299;0.012;0.005;0.000;230.32
16;0.002423;0.011;0.005;0.000;221.68
16;0.002140;0.006;0.005;0.005;226.37
16;0.002256;0.004;0.005;0.007;219.77
16;0.002138;0.011;0.005;0.000;230.75
16;0.002265;0.011;0.005;0.000;223.78
16;0.002223;0.011;0.005;0.000;224.15
16;0.002127;0.011;0.005;0.000;228.85
16;0.002156;0.011;0.005;0.000;214.87
16;0.002035;0.011;0.005;0.000;224.30
16;0.002058;0.011;0.005;0.000;225.09
16;0.002268;0.011;0.005;0.000;223.44
16;0.001982;0.000;0.005;0.011;225.72
16;0.002252;0.011;0.005;0.000;222.22
16;0.002241;0.011;0.005;0.000;223.51
16;0.002228;0.006;0.005;0.005;221.70
16;0.002284;0.011;0.005;0.000;226.79
16;0.002045;0.000;0.005;0.010;219.73
16;0.002272;0.011;0.005;0.000;211.23
16;0.002163;0.006;0.005;0.006;229.76
16;0.002121;0.001;0.005;0.010;218.68
16;0.002204;0.011;0.005;0.000;226.38
16;0.002226;0.011;0.005;0.000;228.66
16;0.002143;0.006;0.005;0.006;230.97
16;0.002251;0.011;0.005;0.000;220.86
16;0.002116;0.005;0.005;0.005;221.34
16;0.002187;0.011;0.005;0.000;235.23
16;0.002391;0.011;0.005;0.000;217.68
16;0.002316;0.011;0.005;0.000;218.54
16;0.002232;0.011;0.005;0.000;224.01
16;0.002192;0.000;0.005;0.011;228.53
16;0.002354;0.012;0.005;0.000;231.36
16;0.002274;0.011;0.005;0.000;228.02
16;0.002007;0.001;0.005;0.009;221.88
16;0.002280;0.011;0.005;0.000;223.03
16;0.002237;0.006;0.005;0.005;219.02
16;0.002112;0.005;0.005;0.006;225.18
16;0.002201;0.011;0.005;0.000;229.73
16;0.002258;0.005;0.005;0.005;212.18
16;0.002244;0.007;0.005;0.004;221.50
16;0.002155;0.011;0.005;0.000;232.05
16;0.002089;0.011;0.005;0.000;226.45
16;0.002028;0.010;0.005;0.001;228.54
16;0.002223;0.004;0.005;0.007;230.15
16;0.002199;0.011;0.005;0.000;224.97
16;0.002144;0.011;0.005;0.000;224.07
16;0.002028;0.007;0.005;0.004;228.56
16;0.002015;0.003;0.005;0.008;224.14
16;0.002287;0.011;0.005;0.000;219.65
16;0.002129;0.004;0.005;0.007;224.25
16;0.002192;0.010;0.005;0.001;226.72
16;0.002134;0.011;0.005;0.000;230.22
16;0.002202;0.006;0.005;0.005;224.26
16;0.002060;0.011;0.005;0.000;230.91
16;0.001966;0.003;0.005;0.008;223.81
16;0.002165;0.011;0.005;0.000;211.57
16;0.002248;0.011;0.005;0.000;227.80
16;0.002292;0.002;0.005;0.010;225.66
16;0.002124;0.011;0.005;0.000;222.39
16;0.002166;0.000;0.005;0.011;232.50
16;0.002291;0.012;0.005;0.000;228.78
16;0.002170;0.000;0.005;0.011;220.45
16;0.002117;0.011;0.005;0.000;225.05
16;0.002188;0.005;0.005;0.006;226.15
16;0.002206;0.004;0.005;0.007;228.47
16;0.002391;0.011;0.005;0.000;212.29
16;0.002179;0.001;0.005;0.010;228.51
16;0.002142;0.011;0.005;0.000;232.07
16;0.002155;0.011;0.005;0.000;227.13
16;0.002127;0.011;0.005;0.000;226.74
16;0.002300;0.012;0.005;0.000;227.44
16;0.002350;0.000;0.005;0.011;218.89
16;0.002204;0.011;0.005;0.000;222.86
16;0.002215;0.011;0.005;0.000;231.10
16;0.002122;0.000;0.005;0.011;225.67
16;0.002464;0.006;0.005;0.006;214.19
16;0.002124;0.011;0.005;0.000;228.34
16;0.002209;0.006;0.005;0.005;220.71
16;0.002179;0.011;0.005;0.000;216.35
16;0.002168;0.006;0.005;0.005;225.84
16;0.002072;0.002;0.005;0.010;228.25
16;0.002364;0.012;0.005;0.000;227.21
16;0.002319;0.011;0.005;0.000;220.26
16;0.002043;0.003;0.005;0.008;227.98
16;0.002320;0.011;0.005;0.000;223.42
16;0.002167;0.005;0.005;0.005;220.53
16;0.002148;0.011;0.005;0.000;232.71
16;0.002124;0.011;0.005;0.000;232.00
16;0.002383;0.006;0.005;0.006;214.99
16;0.002156;0.011;0.005;0.000;230.96
16;0.002212;0.011;0.005;0.000;226.45
16;0.002252;0.011;0.005;0.000;225.50
16;0.002207;0.011;0.005;0.000;224.43
16;0.002137;0.000;0.005;0.011;219.82
16;0.002209;0.011;0.005;0.000;228.96
16;0.002192;0.011;0.005;0.000;224.64
16;0.001990;0.005;0.005;0.005;230.74
16;0.002295;0.011;0.005;0.000;227.79
16;0.002208;0.006;0.005;0.005;218.09
16;0.002093;0.011;0.005;0.000;236.32
16;0.002057;0.007;0.005;0.004;225.91
16;0.002140;0.011;0.005;0.000;224.00
16;0.002087;0.010;0.005;0.001;228.10
16;0.002190;0.004;0.005;0.007;228.95
16;0.002286;0.011;0.005;0.000;224.16
16;0.002121;0.000;0.005;0.011;226.57
16;0.002281;0.011;0.005;0.000;226.47
16;0.002083;0.011;0.005;0.000;221.67
16;0.002258;0.011;0.005;0.000;218.88
16;0.002227;0.010;0.005;0.001;224.22
16;0.002151;0.007;0.005;0.005;237.79
16;0.002181;0.011;0.005;0.000;233.77
16;0.002232;0.006;0.005;0.006;219.30
16;0.002307;0.012;0.005;0.000;230.58
16;0.002225;0.011;0.005;0.000;231.26
16;0.002194;0.011;0.005;0.000;225.08
16;0.002096;0.011;0.005;0.000;226.81
16;0.001966;0.005;0.005;0.005;225.23
16;0.002296;0.011;0.005;0.000;211.91
16;0.002196;0.011;0.005;0.000;223.89
16;0.001979;0.001;0.005;0.009;228.02
16;0.002115;0.011;0.005;0.000;224.29
16;0.002176;0.011;0.005;0.000;226.60
16;0.002281;0.011;0.005;0.000;225.62
16;0.001982;0.000;0.005;0.010;224.51
16;0.002212;0.011;0.005;0.000;228.26
16;0.002072;0.006;0.005;0.006;230.55
16;0.002164;0.006;0.005;0.005;224.56
16;0.002320;0.000;0.005;0.011;208.52
